"","quantity","truth","N","ICC","rsr","assumed","estimator","value"
"2754","mean","Gaussian","N = 50","ICC = 0.5","R = 5","T","PM",0.0170444299546165
"2755","mean","Gaussian","N = 50","ICC = 0.5","R = 5","T","CB",0.0170444299546165
"2756","mean","Gaussian","N = 50","ICC = 0.5","R = 5","T","GR",0.0167153956432175
"2757","mean","Gaussian","N = 50","ICC = 0.5","R = 5","DP-diffuse","ML",0.0319488627248749
"2758","mean","Gaussian","N = 50","ICC = 0.5","R = 5","DP-diffuse","PM",0.0175178579148356
"2759","mean","Gaussian","N = 50","ICC = 0.5","R = 5","DP-diffuse","CB",0.0175178579148356
"2760","mean","Gaussian","N = 50","ICC = 0.5","R = 5","DP-diffuse","GR",0.0173306310354862
"2761","mean","Gaussian","N = 50","ICC = 0.5","R = 10","Gaussian","ML",-0.0158431607037103
"2762","mean","Gaussian","N = 50","ICC = 0.5","R = 10","Gaussian","PM",0.00399719635306164
"2763","mean","Gaussian","N = 50","ICC = 0.5","R = 10","Gaussian","CB",0.00399719635306163
"2764","mean","Gaussian","N = 50","ICC = 0.5","R = 10","Gaussian","GR",0.00400980592105817
"2765","mean","Gaussian","N = 50","ICC = 0.5","R = 10","T","ML",-0.0158431607037103
"2766","mean","Gaussian","N = 50","ICC = 0.5","R = 10","T","PM",0.00540900534850143
"2767","mean","Gaussian","N = 50","ICC = 0.5","R = 10","T","CB",0.00540900534850143
"2768","mean","Gaussian","N = 50","ICC = 0.5","R = 10","T","GR",0.0054301793703131
"2769","mean","Gaussian","N = 50","ICC = 0.5","R = 10","DP-diffuse","ML",-0.0158431607037103
"2770","mean","Gaussian","N = 50","ICC = 0.5","R = 10","DP-diffuse","PM",0.00452567046190895
"2771","mean","Gaussian","N = 50","ICC = 0.5","R = 10","DP-diffuse","CB",0.00452567046190895
"2772","mean","Gaussian","N = 50","ICC = 0.5","R = 10","DP-diffuse","GR",0.00454077823702799
"2773","mean","Gaussian","N = 50","ICC = 0.9","R = 1","Gaussian","ML",0.00425003919521235
"2774","mean","Gaussian","N = 50","ICC = 0.9","R = 1","Gaussian","PM",0.004320150540976
"2775","mean","Gaussian","N = 50","ICC = 0.9","R = 1","Gaussian","CB",0.004320150540976
"2776","mean","Gaussian","N = 50","ICC = 0.9","R = 1","Gaussian","GR",0.00435656489827438
"2777","mean","Gaussian","N = 50","ICC = 0.9","R = 1","T","ML",0.00425003919521235
"2778","mean","Gaussian","N = 50","ICC = 0.9","R = 1","T","PM",0.00411298201278732
"2779","mean","Gaussian","N = 50","ICC = 0.9","R = 1","T","CB",0.00411298201278732
"2780","mean","Gaussian","N = 50","ICC = 0.9","R = 1","T","GR",0.00413302047410272
"2781","mean","Gaussian","N = 50","ICC = 0.9","R = 1","DP-diffuse","ML",0.00425003919521235
"2782","mean","Gaussian","N = 50","ICC = 0.9","R = 1","DP-diffuse","PM",0.00432135339441631
"2783","mean","Gaussian","N = 50","ICC = 0.9","R = 1","DP-diffuse","CB",0.00432135339441631
"2784","mean","Gaussian","N = 50","ICC = 0.9","R = 1","DP-diffuse","GR",0.00436882870917181
"2785","mean","Gaussian","N = 50","ICC = 0.9","R = 5","Gaussian","ML",0.0106265099956982
"2786","mean","Gaussian","N = 50","ICC = 0.9","R = 5","Gaussian","PM",0.0108129632480924
"2787","mean","Gaussian","N = 50","ICC = 0.9","R = 5","Gaussian","CB",0.0108129632480924
"2788","mean","Gaussian","N = 50","ICC = 0.9","R = 5","Gaussian","GR",0.0108074475776178
"2789","mean","Gaussian","N = 50","ICC = 0.9","R = 5","T","ML",0.0106265099956982
"2790","mean","Gaussian","N = 50","ICC = 0.9","R = 5","T","PM",0.0107050263572977
"2791","mean","Gaussian","N = 50","ICC = 0.9","R = 5","T","CB",0.0107050263572977
"2792","mean","Gaussian","N = 50","ICC = 0.9","R = 5","T","GR",0.0106854082686093
"2793","mean","Gaussian","N = 50","ICC = 0.9","R = 5","DP-diffuse","ML",0.0106265099956982
"2794","mean","Gaussian","N = 50","ICC = 0.9","R = 5","DP-diffuse","PM",0.0108268262766552
"2795","mean","Gaussian","N = 50","ICC = 0.9","R = 5","DP-diffuse","CB",0.0108268262766552
"2796","mean","Gaussian","N = 50","ICC = 0.9","R = 5","DP-diffuse","GR",0.0108725557689573
"2797","mean","Gaussian","N = 50","ICC = 0.9","R = 10","Gaussian","ML",-0.00697056336482062
"2798","mean","Gaussian","N = 50","ICC = 0.9","R = 10","Gaussian","PM",-0.00617486541364323
"2799","mean","Gaussian","N = 50","ICC = 0.9","R = 10","Gaussian","CB",-0.00617486541364323
"2800","mean","Gaussian","N = 50","ICC = 0.9","R = 10","Gaussian","GR",-0.00618660897193152
"2801","mean","Gaussian","N = 50","ICC = 0.9","R = 10","T","ML",-0.00697056336482062
"2802","mean","Gaussian","N = 50","ICC = 0.9","R = 10","T","PM",-0.00613555753923007
"2803","mean","Gaussian","N = 50","ICC = 0.9","R = 10","T","CB",-0.00613555753923007
"2804","mean","Gaussian","N = 50","ICC = 0.9","R = 10","T","GR",-0.00611035858559636
"2805","mean","Gaussian","N = 50","ICC = 0.9","R = 10","DP-diffuse","ML",-0.00697056336482062
"2806","mean","Gaussian","N = 50","ICC = 0.9","R = 10","DP-diffuse","PM",-0.00750686853869722
"2807","mean","Gaussian","N = 50","ICC = 0.9","R = 10","DP-diffuse","CB",-0.00750686853869722
"2808","mean","Gaussian","N = 50","ICC = 0.9","R = 10","DP-diffuse","GR",-0.00755734122493309
"2809","mean","Gaussian","N = 100","ICC = 0.1","R = 1","Gaussian","ML",0.0353957334283922
"2810","mean","Gaussian","N = 100","ICC = 0.1","R = 1","Gaussian","PM",0.0358401339012774
"2811","mean","Gaussian","N = 100","ICC = 0.1","R = 1","Gaussian","CB",0.0358401339012774
"2812","mean","Gaussian","N = 100","ICC = 0.1","R = 1","Gaussian","GR",0.0358443644602191
"2813","mean","Gaussian","N = 100","ICC = 0.1","R = 1","T","ML",0.0353957334283922
"2814","mean","Gaussian","N = 100","ICC = 0.1","R = 1","T","PM",0.0362065492434278
"2815","mean","Gaussian","N = 100","ICC = 0.1","R = 1","T","CB",0.0362065492434278
"2816","mean","Gaussian","N = 100","ICC = 0.1","R = 1","T","GR",0.0362168984031922
"2817","mean","Gaussian","N = 100","ICC = 0.1","R = 1","DP-diffuse","ML",0.0353957334283922
"2818","mean","Gaussian","N = 100","ICC = 0.1","R = 1","DP-diffuse","PM",0.0576016337538547
"2819","mean","Gaussian","N = 100","ICC = 0.1","R = 1","DP-diffuse","CB",0.0576016337538547
"2820","mean","Gaussian","N = 100","ICC = 0.1","R = 1","DP-diffuse","GR",0.0576194791011643
"2821","mean","Gaussian","N = 100","ICC = 0.1","R = 5","Gaussian","ML",0.0236153352451919
"2822","mean","Gaussian","N = 100","ICC = 0.1","R = 5","Gaussian","PM",0.0047059111802939
"2823","mean","Gaussian","N = 100","ICC = 0.1","R = 5","Gaussian","CB",0.00470591118029391
"2824","mean","Gaussian","N = 100","ICC = 0.1","R = 5","Gaussian","GR",0.00472001043805516
"2825","mean","Gaussian","N = 100","ICC = 0.1","R = 5","T","ML",0.0236153352451919
"2826","mean","Gaussian","N = 100","ICC = 0.1","R = 5","T","PM",0.00499475654258847
"2827","mean","Gaussian","N = 100","ICC = 0.1","R = 5","T","CB",0.00499475654258847
"2828","mean","Gaussian","N = 100","ICC = 0.1","R = 5","T","GR",0.0050374022186876
"2829","mean","Gaussian","N = 100","ICC = 0.1","R = 5","DP-diffuse","ML",0.0236153352451919
"2830","mean","Gaussian","N = 100","ICC = 0.1","R = 5","DP-diffuse","PM",0.00537721845300606
"2831","mean","Gaussian","N = 100","ICC = 0.1","R = 5","DP-diffuse","CB",0.00537721845300606
"2832","mean","Gaussian","N = 100","ICC = 0.1","R = 5","DP-diffuse","GR",0.00539261591816367
"2833","mean","Gaussian","N = 100","ICC = 0.1","R = 10","Gaussian","ML",0.0131383365465778
"2834","mean","Gaussian","N = 100","ICC = 0.1","R = 10","Gaussian","PM",-0.0109318505552506
"2835","mean","Gaussian","N = 100","ICC = 0.1","R = 10","Gaussian","CB",-0.0109318505552506
"2836","mean","Gaussian","N = 100","ICC = 0.1","R = 10","Gaussian","GR",-0.0109249366056563
"2837","mean","Gaussian","N = 100","ICC = 0.1","R = 10","T","ML",0.0131383365465778
"2838","mean","Gaussian","N = 100","ICC = 0.1","R = 10","T","PM",-0.0123439837783806
"2839","mean","Gaussian","N = 100","ICC = 0.1","R = 10","T","CB",-0.0123439837783806
"2840","mean","Gaussian","N = 100","ICC = 0.1","R = 10","T","GR",-0.0123179781466463
"2841","mean","Gaussian","N = 100","ICC = 0.1","R = 10","DP-diffuse","ML",0.0131383365465778
"2842","mean","Gaussian","N = 100","ICC = 0.1","R = 10","DP-diffuse","PM",-0.0205340893521317
"2843","mean","Gaussian","N = 100","ICC = 0.1","R = 10","DP-diffuse","CB",-0.0205340893521317
"2844","mean","Gaussian","N = 100","ICC = 0.1","R = 10","DP-diffuse","GR",-0.0205061302479375
"2845","mean","Gaussian","N = 100","ICC = 0.5","R = 1","Gaussian","ML",-0.0107670103972795
"2846","mean","Gaussian","N = 100","ICC = 0.5","R = 1","Gaussian","PM",-0.0106428545118067
"2847","mean","Gaussian","N = 100","ICC = 0.5","R = 1","Gaussian","CB",-0.0106428545118067
"2848","mean","Gaussian","N = 100","ICC = 0.5","R = 1","Gaussian","GR",-0.010652602213635
"2849","mean","Gaussian","N = 100","ICC = 0.5","R = 1","T","ML",-0.0107670103972795
"2850","mean","Gaussian","N = 100","ICC = 0.5","R = 1","T","PM",-0.0113467341665911
"2851","mean","Gaussian","N = 100","ICC = 0.5","R = 1","T","CB",-0.0113467341665911
"2852","mean","Gaussian","N = 100","ICC = 0.5","R = 1","T","GR",-0.011377112366008
"2853","mean","Gaussian","N = 100","ICC = 0.5","R = 1","DP-diffuse","ML",-0.0107670103972795
"2854","mean","Gaussian","N = 100","ICC = 0.5","R = 1","DP-diffuse","PM",-0.0121127046334002
"2855","mean","Gaussian","N = 100","ICC = 0.5","R = 1","DP-diffuse","CB",-0.0121127046334002
"2856","mean","Gaussian","N = 100","ICC = 0.5","R = 1","DP-diffuse","GR",-0.0121483231640251
"2857","mean","Gaussian","N = 100","ICC = 0.5","R = 5","Gaussian","ML",0.0250021966981467
"2858","mean","Gaussian","N = 100","ICC = 0.5","R = 5","Gaussian","PM",0.00707311465126212
"2859","mean","Gaussian","N = 100","ICC = 0.5","R = 5","Gaussian","CB",0.00707311465126212
"2860","mean","Gaussian","N = 100","ICC = 0.5","R = 5","Gaussian","GR",0.007072468170742
"2861","mean","Gaussian","N = 100","ICC = 0.5","R = 5","T","ML",0.0250021966981467
"2862","mean","Gaussian","N = 100","ICC = 0.5","R = 5","T","PM",0.00662352940770704
"2863","mean","Gaussian","N = 100","ICC = 0.5","R = 5","T","CB",0.00662352940770705
"2864","mean","Gaussian","N = 100","ICC = 0.5","R = 5","T","GR",0.00651694534300765
"2865","mean","Gaussian","N = 100","ICC = 0.5","R = 5","DP-diffuse","ML",0.0250021966981467
"2866","mean","Gaussian","N = 100","ICC = 0.5","R = 5","DP-diffuse","PM",0.0106012591750354
"2867","mean","Gaussian","N = 100","ICC = 0.5","R = 5","DP-diffuse","CB",0.0106012591750354
"2868","mean","Gaussian","N = 100","ICC = 0.5","R = 5","DP-diffuse","GR",0.0106124696960789
"2869","mean","Gaussian","N = 100","ICC = 0.5","R = 10","Gaussian","ML",0.0210123087570631
"2870","mean","Gaussian","N = 100","ICC = 0.5","R = 10","Gaussian","PM",0.0196367513084277
"2871","mean","Gaussian","N = 100","ICC = 0.5","R = 10","Gaussian","CB",0.0196367513084277
"2872","mean","Gaussian","N = 100","ICC = 0.5","R = 10","Gaussian","GR",0.0196437561654223
"2873","mean","Gaussian","N = 100","ICC = 0.5","R = 10","T","ML",0.0210123087570631
"2874","mean","Gaussian","N = 100","ICC = 0.5","R = 10","T","PM",0.0195224275338143
"2875","mean","Gaussian","N = 100","ICC = 0.5","R = 10","T","CB",0.0195224275338143
"2876","mean","Gaussian","N = 100","ICC = 0.5","R = 10","T","GR",0.0196084117546838
"2877","mean","Gaussian","N = 100","ICC = 0.5","R = 10","DP-diffuse","ML",0.0210123087570631
"2878","mean","Gaussian","N = 100","ICC = 0.5","R = 10","DP-diffuse","PM",0.025427339896936
"2879","mean","Gaussian","N = 100","ICC = 0.5","R = 10","DP-diffuse","CB",0.025427339896936
"2880","mean","Gaussian","N = 100","ICC = 0.5","R = 10","DP-diffuse","GR",0.0254267571057118
"2881","mean","Gaussian","N = 100","ICC = 0.9","R = 1","Gaussian","ML",0.00169341694701761
"2882","mean","Gaussian","N = 100","ICC = 0.9","R = 1","Gaussian","PM",0.00175375853287073
"2883","mean","Gaussian","N = 100","ICC = 0.9","R = 1","Gaussian","CB",0.00175375853287073
"2884","mean","Gaussian","N = 100","ICC = 0.9","R = 1","Gaussian","GR",0.00176275539756617
"2885","mean","Gaussian","N = 100","ICC = 0.9","R = 1","T","ML",0.00169341694701761
"2886","mean","Gaussian","N = 100","ICC = 0.9","R = 1","T","PM",0.00164719700328443
"2887","mean","Gaussian","N = 100","ICC = 0.9","R = 1","T","CB",0.00164719700328443
"2888","mean","Gaussian","N = 100","ICC = 0.9","R = 1","T","GR",0.00164834406508162
"2889","mean","Gaussian","N = 100","ICC = 0.9","R = 1","DP-diffuse","ML",0.00169341694701761
"2890","mean","Gaussian","N = 100","ICC = 0.9","R = 1","DP-diffuse","PM",0.00153090153534978
"2891","mean","Gaussian","N = 100","ICC = 0.9","R = 1","DP-diffuse","CB",0.00153090153534978
"2892","mean","Gaussian","N = 100","ICC = 0.9","R = 1","DP-diffuse","GR",0.00153321784181845
"2893","mean","Gaussian","N = 100","ICC = 0.9","R = 5","Gaussian","ML",0.00822983287463587
"2894","mean","Gaussian","N = 100","ICC = 0.9","R = 5","Gaussian","PM",0.00868616396630827
"2895","mean","Gaussian","N = 100","ICC = 0.9","R = 5","Gaussian","CB",0.00868616396630827
"2896","mean","Gaussian","N = 100","ICC = 0.9","R = 5","Gaussian","GR",0.00873691378944707
"2897","mean","Gaussian","N = 100","ICC = 0.9","R = 5","T","ML",0.00822983287463587
"2898","mean","Gaussian","N = 100","ICC = 0.9","R = 5","T","PM",0.00822463412237895
"2899","mean","Gaussian","N = 100","ICC = 0.9","R = 5","T","CB",0.00822463412237895
"2900","mean","Gaussian","N = 100","ICC = 0.9","R = 5","T","GR",0.0083292083227578
"2901","mean","Gaussian","N = 100","ICC = 0.9","R = 5","DP-diffuse","ML",0.00822983287463587
"2902","mean","Gaussian","N = 100","ICC = 0.9","R = 5","DP-diffuse","PM",0.00878552042739169
"2903","mean","Gaussian","N = 100","ICC = 0.9","R = 5","DP-diffuse","CB",0.00878552042739169
"2904","mean","Gaussian","N = 100","ICC = 0.9","R = 5","DP-diffuse","GR",0.00889255415511923
"2905","mean","Gaussian","N = 100","ICC = 0.9","R = 10","Gaussian","ML",-0.0122759731233136
"2906","mean","Gaussian","N = 100","ICC = 0.9","R = 10","Gaussian","PM",-0.0104416428039902
"2907","mean","Gaussian","N = 100","ICC = 0.9","R = 10","Gaussian","CB",-0.0104416428039902
"2908","mean","Gaussian","N = 100","ICC = 0.9","R = 10","Gaussian","GR",-0.0104584751566955
"2909","mean","Gaussian","N = 100","ICC = 0.9","R = 10","T","ML",-0.0122759731233136
"2910","mean","Gaussian","N = 100","ICC = 0.9","R = 10","T","PM",-0.0106868954510731
"2911","mean","Gaussian","N = 100","ICC = 0.9","R = 10","T","CB",-0.0106868954510731
"2912","mean","Gaussian","N = 100","ICC = 0.9","R = 10","T","GR",-0.0106848689966681
"2913","mean","Gaussian","N = 100","ICC = 0.9","R = 10","DP-diffuse","ML",-0.0122759731233136
"2914","mean","Gaussian","N = 100","ICC = 0.9","R = 10","DP-diffuse","PM",-0.0107023885762975
"2915","mean","Gaussian","N = 100","ICC = 0.9","R = 10","DP-diffuse","CB",-0.0107023885762975
"2916","mean","Gaussian","N = 100","ICC = 0.9","R = 10","DP-diffuse","GR",-0.01070882696437
"2917","mean","Gaussian","N = 200","ICC = 0.1","R = 1","Gaussian","ML",0.000745663339566591
"2918","mean","Gaussian","N = 200","ICC = 0.1","R = 1","Gaussian","PM",0.000141103921743721
"2919","mean","Gaussian","N = 200","ICC = 0.1","R = 1","Gaussian","CB",0.00014110392174378
"2920","mean","Gaussian","N = 200","ICC = 0.1","R = 1","Gaussian","GR",0.000151269063970659
"2921","mean","Gaussian","N = 200","ICC = 0.1","R = 1","T","ML",0.000745663339566591
"2922","mean","Gaussian","N = 200","ICC = 0.1","R = 1","T","PM",0.000322045865624468
"2923","mean","Gaussian","N = 200","ICC = 0.1","R = 1","T","CB",0.00032204586562447
"2924","mean","Gaussian","N = 200","ICC = 0.1","R = 1","T","GR",0.000353378960516813
"2925","mean","Gaussian","N = 200","ICC = 0.1","R = 1","DP-diffuse","ML",0.000745663339566591
"2926","mean","Gaussian","N = 200","ICC = 0.1","R = 1","DP-diffuse","PM",0.0114223782572977
"2927","mean","Gaussian","N = 200","ICC = 0.1","R = 1","DP-diffuse","CB",0.0114223782572977
"2928","mean","Gaussian","N = 200","ICC = 0.1","R = 1","DP-diffuse","GR",0.0114292628919787
"2929","mean","Gaussian","N = 200","ICC = 0.1","R = 5","Gaussian","ML",0.00685066034105269
"2930","mean","Gaussian","N = 200","ICC = 0.1","R = 5","Gaussian","PM",-0.0194967002343325
"2931","mean","Gaussian","N = 200","ICC = 0.1","R = 5","Gaussian","CB",-0.0194967002343325
"2932","mean","Gaussian","N = 200","ICC = 0.1","R = 5","Gaussian","GR",-0.0194891339308039
"2933","mean","Gaussian","N = 200","ICC = 0.1","R = 5","T","ML",0.00685066034105269
"2934","mean","Gaussian","N = 200","ICC = 0.1","R = 5","T","PM",-0.0191662000660347
"2935","mean","Gaussian","N = 200","ICC = 0.1","R = 5","T","CB",-0.0191662000660347
"2936","mean","Gaussian","N = 200","ICC = 0.1","R = 5","T","GR",-0.019178734243476
"2937","mean","Gaussian","N = 200","ICC = 0.1","R = 5","DP-diffuse","ML",0.00685066034105269
"2938","mean","Gaussian","N = 200","ICC = 0.1","R = 5","DP-diffuse","PM",-0.063824738359724
"2939","mean","Gaussian","N = 200","ICC = 0.1","R = 5","DP-diffuse","CB",-0.063824738359724
"2940","mean","Gaussian","N = 200","ICC = 0.1","R = 5","DP-diffuse","GR",-0.0638197262381571
"2941","mean","Gaussian","N = 200","ICC = 0.1","R = 10","Gaussian","ML",-0.00404514821054759
"2942","mean","Gaussian","N = 200","ICC = 0.1","R = 10","Gaussian","PM",-0.031009078145932
"2943","mean","Gaussian","N = 200","ICC = 0.1","R = 10","Gaussian","CB",-0.031009078145932
"2944","mean","Gaussian","N = 200","ICC = 0.1","R = 10","Gaussian","GR",-0.031011819424509
"2945","mean","Gaussian","N = 200","ICC = 0.1","R = 10","T","ML",-0.00404514821054759
"2946","mean","Gaussian","N = 200","ICC = 0.1","R = 10","T","PM",-0.0308531625111617
"2947","mean","Gaussian","N = 200","ICC = 0.1","R = 10","T","CB",-0.0308531625111617
"2948","mean","Gaussian","N = 200","ICC = 0.1","R = 10","T","GR",-0.0308856973012181
"2949","mean","Gaussian","N = 200","ICC = 0.1","R = 10","DP-diffuse","ML",-0.00404514821054759
"2950","mean","Gaussian","N = 200","ICC = 0.1","R = 10","DP-diffuse","PM",-0.0810058722078068
"2951","mean","Gaussian","N = 200","ICC = 0.1","R = 10","DP-diffuse","CB",-0.0810058722078068
"2952","mean","Gaussian","N = 200","ICC = 0.1","R = 10","DP-diffuse","GR",-0.081002357973659
"2953","mean","Gaussian","N = 200","ICC = 0.5","R = 1","Gaussian","ML",-0.00364145990126345
"2954","mean","Gaussian","N = 200","ICC = 0.5","R = 1","Gaussian","PM",-0.00372054876529231
"2955","mean","Gaussian","N = 200","ICC = 0.5","R = 1","Gaussian","CB",-0.00372054876529231
"2956","mean","Gaussian","N = 200","ICC = 0.5","R = 1","Gaussian","GR",-0.00371739876415979
"2957","mean","Gaussian","N = 200","ICC = 0.5","R = 1","T","ML",-0.00364145990126345
"2958","mean","Gaussian","N = 200","ICC = 0.5","R = 1","T","PM",-0.00371741652702561
"2959","mean","Gaussian","N = 200","ICC = 0.5","R = 1","T","CB",-0.00371741652702561
"2960","mean","Gaussian","N = 200","ICC = 0.5","R = 1","T","GR",-0.00370029526041009
"2961","mean","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","ML",-0.00364145990126345
"2962","mean","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","PM",-0.00539935720293502
"2963","mean","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","CB",-0.00539935720293502
"2964","mean","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","GR",-0.00539204805465477
"2965","mean","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","ML",-0.00259245183564084
"2966","mean","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","PM",0.00128146069762266
"2967","mean","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","CB",0.00128146069762266
"2968","mean","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","GR",0.00129348123866532
"2969","mean","Gaussian","N = 200","ICC = 0.5","R = 5","T","ML",-0.00259245183564084
"2970","mean","Gaussian","N = 200","ICC = 0.5","R = 5","T","PM",0.000890023772429575
"2971","mean","Gaussian","N = 200","ICC = 0.5","R = 5","T","CB",0.000890023772429574
"2972","mean","Gaussian","N = 200","ICC = 0.5","R = 5","T","GR",0.000925555023128304
"2973","mean","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","ML",-0.00259245183564084
"2974","mean","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","PM",0.000370678832699587
"2975","mean","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","CB",0.000370678832699586
"2976","mean","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","GR",0.000397999937633255
"2977","mean","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","ML",0.0105842779541489
"2978","mean","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","PM",0.00149631448847934
"2979","mean","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","CB",0.00149631448847934
"2980","mean","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","GR",0.00149376231860658
"2981","mean","Gaussian","N = 200","ICC = 0.5","R = 10","T","ML",0.0105842779541489
"2982","mean","Gaussian","N = 200","ICC = 0.5","R = 10","T","PM",0.000618617301255045
"2983","mean","Gaussian","N = 200","ICC = 0.5","R = 10","T","CB",0.000618617301255043
"2984","mean","Gaussian","N = 200","ICC = 0.5","R = 10","T","GR",0.000595191278895202
