"","truth","N","ICC","rsr","assumed","estimator","tail_p","quantile","diff"
"2585","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","PM","0.1",0.04945,-0.05055
"2586","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","PM","0.25",0.1916,-0.0584
"2587","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","PM","0.5",0.50085,0.00085
"2588","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","PM","0.75",0.813349999999999,0.06335
"2589","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","PM","0.9",0.9533,0.0533
"2590","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","PM","0.95",0.9821,0.0321
"2591","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","CB","0.05",0.0628,0.0128
"2592","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","CB","0.1",0.1167,0.0167
"2593","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","CB","0.25",0.267,0.017
"2594","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","CB","0.5",0.50065,0.00065
"2595","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","CB","0.75",0.73535,-0.01465
"2596","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","CB","0.9",0.8867,-0.0133
"2597","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","CB","0.95",0.94055,-0.00945
"2598","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","GR","0.05",0.06215,0.01215
"2599","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","GR","0.1",0.1151,0.0151
"2600","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","GR","0.25",0.26425,0.01425
"2601","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","GR","0.5",0.5016,0.0016
"2602","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","GR","0.75",0.73915,-0.01085
"2603","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","GR","0.9",0.8875,-0.0125
"2604","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","GR","0.95",0.93955,-0.01045
"2605","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","ML","0.05",0.13465,0.08465
"2606","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","ML","0.1",0.1907,0.0907
"2607","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","ML","0.25",0.3199,0.0699
"2608","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","ML","0.5",0.5006,6e-04
"2609","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","ML","0.75",0.67975,-0.07025
"2610","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","ML","0.9",0.80885,-0.09115
"2611","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","ML","0.95",0.8644,-0.0856
"2612","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","PM","0.05",0.0142,-0.0358
"2613","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","PM","0.1",0.0367,-0.0633
"2614","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","PM","0.25",0.1552,-0.0948
"2615","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","PM","0.5",0.4994,-6e-04
"2616","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","PM","0.75",0.8414,0.0914
"2617","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","PM","0.9",0.962399999999999,0.0624
"2618","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","PM","0.95",0.98555,0.03555
"2619","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","CB","0.05",0.0484,-0.0016
"2620","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","CB","0.1",0.09195,-0.00805
"2621","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","CB","0.25",0.23655,-0.01345
"2622","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","CB","0.5",0.50115,0.00115
"2623","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","CB","0.75",0.76135,0.01135
"2624","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","CB","0.9",0.9047,0.0047
"2625","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","CB","0.95",0.9481,-0.0019
"2626","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","GR","0.05",0.05035,0.00035
"2627","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","GR","0.1",0.09895,-0.00105
"2628","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","GR","0.25",0.24715,-0.00285
"2629","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","GR","0.5",0.4991,-9e-04
"2630","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","GR","0.75",0.7511,0.0011
"2631","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","GR","0.9",0.9003,3e-04
"2632","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","GR","0.95",0.949449999999999,-0.00055
"2633","Gaussian","N = 200","ICC = 0.5","R = 5","T","ML","0.05",0.13465,0.08465
"2634","Gaussian","N = 200","ICC = 0.5","R = 5","T","ML","0.1",0.1907,0.0907
"2635","Gaussian","N = 200","ICC = 0.5","R = 5","T","ML","0.25",0.3199,0.0699
"2636","Gaussian","N = 200","ICC = 0.5","R = 5","T","ML","0.5",0.5006,6e-04
"2637","Gaussian","N = 200","ICC = 0.5","R = 5","T","ML","0.75",0.67975,-0.07025
"2638","Gaussian","N = 200","ICC = 0.5","R = 5","T","ML","0.9",0.80885,-0.09115
"2639","Gaussian","N = 200","ICC = 0.5","R = 5","T","ML","0.95",0.8644,-0.0856
"2640","Gaussian","N = 200","ICC = 0.5","R = 5","T","PM","0.05",0.0171,-0.0329
"2641","Gaussian","N = 200","ICC = 0.5","R = 5","T","PM","0.1",0.03695,-0.06305
"2642","Gaussian","N = 200","ICC = 0.5","R = 5","T","PM","0.25",0.14305,-0.10695
"2643","Gaussian","N = 200","ICC = 0.5","R = 5","T","PM","0.5",0.4995,-5e-04
"2644","Gaussian","N = 200","ICC = 0.5","R = 5","T","PM","0.75",0.853,0.103
"2645","Gaussian","N = 200","ICC = 0.5","R = 5","T","PM","0.9",0.960699999999999,0.0607
"2646","Gaussian","N = 200","ICC = 0.5","R = 5","T","PM","0.95",0.9834,0.0334
"2647","Gaussian","N = 200","ICC = 0.5","R = 5","T","CB","0.05",0.04795,-0.00205
"2648","Gaussian","N = 200","ICC = 0.5","R = 5","T","CB","0.1",0.08565,-0.01435
"2649","Gaussian","N = 200","ICC = 0.5","R = 5","T","CB","0.25",0.2213,-0.0287
"2650","Gaussian","N = 200","ICC = 0.5","R = 5","T","CB","0.5",0.5007,7e-04
"2651","Gaussian","N = 200","ICC = 0.5","R = 5","T","CB","0.75",0.777299999999999,0.0273
"2652","Gaussian","N = 200","ICC = 0.5","R = 5","T","CB","0.9",0.91035,0.01035
"2653","Gaussian","N = 200","ICC = 0.5","R = 5","T","CB","0.95",0.9489,-0.0011
"2654","Gaussian","N = 200","ICC = 0.5","R = 5","T","GR","0.05",0.0496,-4e-04
"2655","Gaussian","N = 200","ICC = 0.5","R = 5","T","GR","0.1",0.09075,-0.00925
"2656","Gaussian","N = 200","ICC = 0.5","R = 5","T","GR","0.25",0.22985,-0.02015
"2657","Gaussian","N = 200","ICC = 0.5","R = 5","T","GR","0.5",0.49915,-0.00085
"2658","Gaussian","N = 200","ICC = 0.5","R = 5","T","GR","0.75",0.768600000000001,0.0186
"2659","Gaussian","N = 200","ICC = 0.5","R = 5","T","GR","0.9",0.908150000000001,0.00815
"2660","Gaussian","N = 200","ICC = 0.5","R = 5","T","GR","0.95",0.950499999999999,5e-04
"2661","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","ML","0.05",0.13465,0.08465
"2662","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","ML","0.1",0.1907,0.0907
"2663","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","ML","0.25",0.3199,0.0699
"2664","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","ML","0.5",0.5006,6e-04
"2665","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","ML","0.75",0.67975,-0.07025
"2666","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","ML","0.9",0.80885,-0.09115
"2667","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","ML","0.95",0.8644,-0.0856
"2668","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","PM","0.05",0.0188,-0.0312
"2669","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","PM","0.1",0.04535,-0.05465
"2670","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","PM","0.25",0.17845,-0.07155
"2671","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","PM","0.5",0.50135,0.00135
"2672","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","PM","0.75",0.81985,0.06985
"2673","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","PM","0.9",0.9517,0.0517
"2674","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","PM","0.95",0.98195,0.03195
"2675","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","CB","0.05",0.05825,0.00825
"2676","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","CB","0.1",0.1059,0.0059
"2677","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","CB","0.25",0.2552,0.0052
"2678","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","CB","0.5",0.50325,0.00325
"2679","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","CB","0.75",0.74385,-0.00615
"2680","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","CB","0.9",0.8899,-0.0101
"2681","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","CB","0.95",0.9373,-0.0127
"2682","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","GR","0.05",0.06045,0.01045
"2683","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","GR","0.1",0.1115,0.0115
"2684","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","GR","0.25",0.26085,0.01085
"2685","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","GR","0.5",0.50135,0.00135
"2686","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","GR","0.75",0.73755,-0.01245
"2687","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","GR","0.9",0.88595,-0.01405
"2688","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","GR","0.95",0.939,-0.011
"2689","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","ML","0.05",0.14395,0.09395
"2690","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","ML","0.1",0.20115,0.10115
"2691","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","ML","0.25",0.3229,0.0729
"2692","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","ML","0.5",0.50115,0.00115
"2693","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","ML","0.75",0.67175,-0.07825
"2694","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","ML","0.9",0.79895,-0.10105
"2695","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","ML","0.95",0.85005,-0.09995
"2696","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","PM","0.05",0.01495,-0.03505
"2697","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","PM","0.1",0.03705,-0.06295
"2698","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","PM","0.25",0.1525,-0.0975
"2699","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","PM","0.5",0.5018,0.0018
"2700","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","PM","0.75",0.85045,0.10045
"2701","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","PM","0.9",0.95955,0.05955
"2702","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","PM","0.95",0.9836,0.0336
"2703","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","CB","0.05",0.04835,-0.00165
"2704","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","CB","0.1",0.0925,-0.0075
"2705","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","CB","0.25",0.22485,-0.02515
"2706","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","CB","0.5",0.5006,6e-04
"2707","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","CB","0.75",0.7756,0.0256
"2708","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","CB","0.9",0.9099,0.0099
"2709","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","CB","0.95",0.94765,-0.00235
"2710","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","GR","0.05",0.05005,5e-05
"2711","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","GR","0.1",0.09845,-0.00155
"2712","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","GR","0.25",0.2478,-0.0022
"2713","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","GR","0.5",0.50065,0.00065
"2714","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","GR","0.75",0.7521,0.0021
"2715","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","GR","0.9",0.89995,-5e-05
"2716","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","GR","0.95",0.94895,-0.00105
"2717","Gaussian","N = 200","ICC = 0.5","R = 10","T","ML","0.05",0.14395,0.09395
"2718","Gaussian","N = 200","ICC = 0.5","R = 10","T","ML","0.1",0.20115,0.10115
"2719","Gaussian","N = 200","ICC = 0.5","R = 10","T","ML","0.25",0.3229,0.0729
"2720","Gaussian","N = 200","ICC = 0.5","R = 10","T","ML","0.5",0.50115,0.00115
"2721","Gaussian","N = 200","ICC = 0.5","R = 10","T","ML","0.75",0.67175,-0.07825
"2722","Gaussian","N = 200","ICC = 0.5","R = 10","T","ML","0.9",0.79895,-0.10105
"2723","Gaussian","N = 200","ICC = 0.5","R = 10","T","ML","0.95",0.85005,-0.09995
"2724","Gaussian","N = 200","ICC = 0.5","R = 10","T","PM","0.05",0.0167,-0.0333
"2725","Gaussian","N = 200","ICC = 0.5","R = 10","T","PM","0.1",0.0371,-0.0629
"2726","Gaussian","N = 200","ICC = 0.5","R = 10","T","PM","0.25",0.14575,-0.10425
"2727","Gaussian","N = 200","ICC = 0.5","R = 10","T","PM","0.5",0.50485,0.00485
"2728","Gaussian","N = 200","ICC = 0.5","R = 10","T","PM","0.75",0.8605,0.1105
"2729","Gaussian","N = 200","ICC = 0.5","R = 10","T","PM","0.9",0.95955,0.05955
"2730","Gaussian","N = 200","ICC = 0.5","R = 10","T","PM","0.95",0.98145,0.03145
"2731","Gaussian","N = 200","ICC = 0.5","R = 10","T","CB","0.05",0.04815,-0.00185
"2732","Gaussian","N = 200","ICC = 0.5","R = 10","T","CB","0.1",0.0882,-0.0118
"2733","Gaussian","N = 200","ICC = 0.5","R = 10","T","CB","0.25",0.2153,-0.0347
"2734","Gaussian","N = 200","ICC = 0.5","R = 10","T","CB","0.5",0.50315,0.00315
"2735","Gaussian","N = 200","ICC = 0.5","R = 10","T","CB","0.75",0.7866,0.0366
"2736","Gaussian","N = 200","ICC = 0.5","R = 10","T","CB","0.9",0.91345,0.01345
"2737","Gaussian","N = 200","ICC = 0.5","R = 10","T","CB","0.95",0.94775,-0.00225
"2738","Gaussian","N = 200","ICC = 0.5","R = 10","T","GR","0.05",0.04905,-0.00095
"2739","Gaussian","N = 200","ICC = 0.5","R = 10","T","GR","0.1",0.092,-0.008
"2740","Gaussian","N = 200","ICC = 0.5","R = 10","T","GR","0.25",0.2329,-0.0171
"2741","Gaussian","N = 200","ICC = 0.5","R = 10","T","GR","0.5",0.50125,0.00125
"2742","Gaussian","N = 200","ICC = 0.5","R = 10","T","GR","0.75",0.7679,0.0179
"2743","Gaussian","N = 200","ICC = 0.5","R = 10","T","GR","0.9",0.90675,0.00675
"2744","Gaussian","N = 200","ICC = 0.5","R = 10","T","GR","0.95",0.949649999999999,-0.00035
"2745","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","ML","0.05",0.14395,0.09395
"2746","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","ML","0.1",0.20115,0.10115
"2747","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","ML","0.25",0.3229,0.0729
"2748","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","ML","0.5",0.50115,0.00115
"2749","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","ML","0.75",0.67175,-0.07825
"2750","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","ML","0.9",0.79895,-0.10105
"2751","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","ML","0.95",0.85005,-0.09995
"2752","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","PM","0.05",0.01785,-0.03215
"2753","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","PM","0.1",0.0434,-0.0566
"2754","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","PM","0.25",0.17485,-0.07515
"2755","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","PM","0.5",0.50215,0.00215
"2756","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","PM","0.75",0.82835,0.07835
"2757","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","PM","0.9",0.95035,0.05035
"2758","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","PM","0.95",0.979199999999999,0.0292
"2759","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","CB","0.05",0.05705,0.00705
"2760","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","CB","0.1",0.1055,0.0055
"2761","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","CB","0.25",0.24575,-0.00425
"2762","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","CB","0.5",0.5038,0.0038
"2763","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","CB","0.75",0.7544,0.0044
"2764","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","CB","0.9",0.895,-0.005
"2765","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","CB","0.95",0.9366,-0.0134
"2766","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","GR","0.05",0.0589,0.0089
"2767","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","GR","0.1",0.1105,0.0105
"2768","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","GR","0.25",0.26195,0.01195
"2769","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","GR","0.5",0.5033,0.0033
"2770","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","GR","0.75",0.7393,-0.0107
"2771","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","GR","0.9",0.8856,-0.0144
"2772","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","GR","0.95",0.93765,-0.01235
"2773","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","ML","0.05",0.0587,0.0087
"2774","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","ML","0.1",0.1124,0.0124
"2775","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","ML","0.25",0.25865,0.00865
"2776","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","ML","0.5",0.49875,-0.00125
"2777","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","ML","0.75",0.73755,-0.01245
"2778","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","ML","0.9",0.888600000000001,-0.0114
"2779","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","ML","0.95",0.9424,-0.0076
"2780","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","PM","0.05",0.041,-0.009
"2781","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","PM","0.1",0.0882,-0.0118
"2782","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","PM","0.25",0.23555,-0.01445
"2783","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","PM","0.5",0.4986,-0.0014
"2784","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","PM","0.75",0.7616,0.0116
"2785","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","PM","0.9",0.912,0.012
"2786","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","PM","0.95",0.9605,0.0105
"2787","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","CB","0.05",0.04915,-0.00085
"2788","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","CB","0.1",0.09915,-0.00085
"2789","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","CB","0.25",0.24765,-0.00235
"2790","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","CB","0.5",0.49895,-0.00105
"2791","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","CB","0.75",0.7494,-6e-04
"2792","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","CB","0.9",0.9004,4e-04
"2793","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","CB","0.95",0.95225,0.00225
"2794","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","GR","0.05",0.04985,-0.00015
"2795","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","GR","0.1",0.09935,-0.00065
"2796","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","GR","0.25",0.2471,-0.0029
"2797","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","GR","0.5",0.4985,-0.0015
"2798","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","GR","0.75",0.75015,0.00015
"2799","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","GR","0.9",0.90125,0.00125
"2800","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","GR","0.95",0.9513,0.0013
"2801","Gaussian","N = 200","ICC = 0.9","R = 1","T","ML","0.05",0.0587,0.0087
"2802","Gaussian","N = 200","ICC = 0.9","R = 1","T","ML","0.1",0.1124,0.0124
"2803","Gaussian","N = 200","ICC = 0.9","R = 1","T","ML","0.25",0.25865,0.00865
"2804","Gaussian","N = 200","ICC = 0.9","R = 1","T","ML","0.5",0.49875,-0.00125
"2805","Gaussian","N = 200","ICC = 0.9","R = 1","T","ML","0.75",0.73755,-0.01245
"2806","Gaussian","N = 200","ICC = 0.9","R = 1","T","ML","0.9",0.888600000000001,-0.0114
"2807","Gaussian","N = 200","ICC = 0.9","R = 1","T","ML","0.95",0.9424,-0.0076
"2808","Gaussian","N = 200","ICC = 0.9","R = 1","T","PM","0.05",0.0418,-0.0082
"2809","Gaussian","N = 200","ICC = 0.9","R = 1","T","PM","0.1",0.08655,-0.01345
"2810","Gaussian","N = 200","ICC = 0.9","R = 1","T","PM","0.25",0.2286,-0.0214
"2811","Gaussian","N = 200","ICC = 0.9","R = 1","T","PM","0.5",0.4982,-0.0018
"2812","Gaussian","N = 200","ICC = 0.9","R = 1","T","PM","0.75",0.7665,0.0165
"2813","Gaussian","N = 200","ICC = 0.9","R = 1","T","PM","0.9",0.9143,0.0143
"2814","Gaussian","N = 200","ICC = 0.9","R = 1","T","PM","0.95",0.9595,0.0095
"2815","Gaussian","N = 200","ICC = 0.9","R = 1","T","CB","0.05",0.0494,-6e-04
"2816","Gaussian","N = 200","ICC = 0.9","R = 1","T","CB","0.1",0.09685,-0.00315
"2817","Gaussian","N = 200","ICC = 0.9","R = 1","T","CB","0.25",0.24065,-0.00935
"2818","Gaussian","N = 200","ICC = 0.9","R = 1","T","CB","0.5",0.4983,-0.0017
"2819","Gaussian","N = 200","ICC = 0.9","R = 1","T","CB","0.75",0.75595,0.00595
"2820","Gaussian","N = 200","ICC = 0.9","R = 1","T","CB","0.9",0.9028,0.0028
"2821","Gaussian","N = 200","ICC = 0.9","R = 1","T","CB","0.95",0.95205,0.00205
"2822","Gaussian","N = 200","ICC = 0.9","R = 1","T","GR","0.05",0.0501,1e-04
"2823","Gaussian","N = 200","ICC = 0.9","R = 1","T","GR","0.1",0.0965,-0.0035
"2824","Gaussian","N = 200","ICC = 0.9","R = 1","T","GR","0.25",0.24085,-0.00915
"2825","Gaussian","N = 200","ICC = 0.9","R = 1","T","GR","0.5",0.49855,-0.00145
"2826","Gaussian","N = 200","ICC = 0.9","R = 1","T","GR","0.75",0.75655,0.00655
"2827","Gaussian","N = 200","ICC = 0.9","R = 1","T","GR","0.9",0.90345,0.00345
"2828","Gaussian","N = 200","ICC = 0.9","R = 1","T","GR","0.95",0.9512,0.0012
"2829","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","ML","0.05",0.0587,0.0087
"2830","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","ML","0.1",0.1124,0.0124
"2831","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","ML","0.25",0.25865,0.00865
"2832","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","ML","0.5",0.49875,-0.00125
"2833","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","ML","0.75",0.73755,-0.01245
"2834","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","ML","0.9",0.888600000000001,-0.0114
"2835","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","ML","0.95",0.9424,-0.0076
"2836","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","PM","0.05",0.04165,-0.00835
"2837","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","PM","0.1",0.09,-0.01
"2838","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","PM","0.25",0.2353,-0.0147
"2839","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","PM","0.5",0.4989,-0.0011
"2840","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","PM","0.75",0.76,0.01
"2841","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","PM","0.9",0.9109,0.0109
"2842","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","PM","0.95",0.96,0.01
"2843","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","CB","0.05",0.04995,-5e-05
"2844","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","CB","0.1",0.101,0.001
"2845","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","CB","0.25",0.2489,-0.0011
