"","quantity","truth","N","ICC","rsr","assumed","estimator","value"
"14130","var","Gaussian","N = 100","I = 0.1","R = 5","Gaussian","PM",0.157077245423848
"14131","var","Gaussian","N = 100","I = 0.1","R = 5","Gaussian","CB",0.977859518973256
"14132","var","Gaussian","N = 100","I = 0.1","R = 5","Gaussian","GR",0.956647178651102
"14133","var","Gaussian","N = 100","I = 0.1","R = 5","T","ML",14.5984171799471
"14134","var","Gaussian","N = 100","I = 0.1","R = 5","T","PM",0.169704763978664
"14135","var","Gaussian","N = 100","I = 0.1","R = 5","T","CB",1.0158943177174
"14136","var","Gaussian","N = 100","I = 0.1","R = 5","T","GR",0.970611281357918
"14137","var","Gaussian","N = 100","I = 0.1","R = 5","DP-diffuse","ML",14.5984171799471
"14138","var","Gaussian","N = 100","I = 0.1","R = 5","DP-diffuse","PM",0.393891595097917
"14139","var","Gaussian","N = 100","I = 0.1","R = 5","DP-diffuse","CB",2.16966645031876
"14140","var","Gaussian","N = 100","I = 0.1","R = 5","DP-diffuse","GR",2.14446894938522
"14141","var","Gaussian","N = 100","I = 0.1","R = 5","DP-Inform","ML",14.5984171799471
"14142","var","Gaussian","N = 100","I = 0.1","R = 5","DP-Inform","PM",0.152201306815153
"14143","var","Gaussian","N = 100","I = 0.1","R = 5","DP-Inform","CB",1.01072461044344
"14144","var","Gaussian","N = 100","I = 0.1","R = 5","DP-Inform","GR",0.960213627408477
"14145","var","Gaussian","N = 100","I = 0.1","R = 10","Gaussian","ML",20.7132913348793
"14146","var","Gaussian","N = 100","I = 0.1","R = 10","Gaussian","PM",0.141665913584442
"14147","var","Gaussian","N = 100","I = 0.1","R = 10","Gaussian","CB",0.918078412666466
"14148","var","Gaussian","N = 100","I = 0.1","R = 10","Gaussian","GR",0.901283451686129
"14149","var","Gaussian","N = 100","I = 0.1","R = 10","T","ML",20.7132913348793
"14150","var","Gaussian","N = 100","I = 0.1","R = 10","T","PM",0.14336674019753
"14151","var","Gaussian","N = 100","I = 0.1","R = 10","T","CB",0.921961497927308
"14152","var","Gaussian","N = 100","I = 0.1","R = 10","T","GR",0.883335352785187
"14153","var","Gaussian","N = 100","I = 0.1","R = 10","DP-diffuse","ML",20.7132913348793
"14154","var","Gaussian","N = 100","I = 0.1","R = 10","DP-diffuse","PM",0.32399850860513
"14155","var","Gaussian","N = 100","I = 0.1","R = 10","DP-diffuse","CB",1.80813389356364
"14156","var","Gaussian","N = 100","I = 0.1","R = 10","DP-diffuse","GR",1.78568820685034
"14157","var","Gaussian","N = 100","I = 0.1","R = 10","DP-Inform","ML",20.7132913348793
"14158","var","Gaussian","N = 100","I = 0.1","R = 10","DP-Inform","PM",0.137478470518208
"14159","var","Gaussian","N = 100","I = 0.1","R = 10","DP-Inform","CB",0.91879722713283
"14160","var","Gaussian","N = 100","I = 0.1","R = 10","DP-Inform","GR",0.877788255810708
"14161","var","Gaussian","N = 100","I = 0.5","R = 1","Gaussian","ML",2.00641217283856
"14162","var","Gaussian","N = 100","I = 0.5","R = 1","Gaussian","PM",0.494711264007449
"14163","var","Gaussian","N = 100","I = 0.5","R = 1","Gaussian","CB",0.982090763346298
"14164","var","Gaussian","N = 100","I = 0.5","R = 1","Gaussian","GR",0.973229539645871
"14165","var","Gaussian","N = 100","I = 0.5","R = 1","T","ML",2.00641217283856
"14166","var","Gaussian","N = 100","I = 0.5","R = 1","T","PM",0.489300637950558
"14167","var","Gaussian","N = 100","I = 0.5","R = 1","T","CB",0.974929674870695
"14168","var","Gaussian","N = 100","I = 0.5","R = 1","T","GR",0.957525318874692
"14169","var","Gaussian","N = 100","I = 0.5","R = 1","DP-diffuse","ML",2.00641217283856
"14170","var","Gaussian","N = 100","I = 0.5","R = 1","DP-diffuse","PM",0.551500554605501
"14171","var","Gaussian","N = 100","I = 0.5","R = 1","DP-diffuse","CB",1.07930780347619
"14172","var","Gaussian","N = 100","I = 0.5","R = 1","DP-diffuse","GR",1.06996739939918
"14173","var","Gaussian","N = 100","I = 0.5","R = 1","DP-Inform","ML",2.00641217283856
"14174","var","Gaussian","N = 100","I = 0.5","R = 1","DP-Inform","PM",0.479272691089136
"14175","var","Gaussian","N = 100","I = 0.5","R = 1","DP-Inform","CB",0.945711911469242
"14176","var","Gaussian","N = 100","I = 0.5","R = 1","DP-Inform","GR",0.93295132527123
"14177","var","Gaussian","N = 100","I = 0.5","R = 5","Gaussian","ML",2.48144486536883
"14178","var","Gaussian","N = 100","I = 0.5","R = 5","Gaussian","PM",0.502865619575826
"14179","var","Gaussian","N = 100","I = 0.5","R = 5","Gaussian","CB",1.0084850644672
"14180","var","Gaussian","N = 100","I = 0.5","R = 5","Gaussian","GR",0.999718839755143
"14181","var","Gaussian","N = 100","I = 0.5","R = 5","T","ML",2.48144486536883
"14182","var","Gaussian","N = 100","I = 0.5","R = 5","T","PM",0.506463728907226
"14183","var","Gaussian","N = 100","I = 0.5","R = 5","T","CB",1.01651175217397
"14184","var","Gaussian","N = 100","I = 0.5","R = 5","T","GR",0.995232942272204
"14185","var","Gaussian","N = 100","I = 0.5","R = 5","DP-diffuse","ML",2.48144486536883
"14186","var","Gaussian","N = 100","I = 0.5","R = 5","DP-diffuse","PM",0.539068545702687
"14187","var","Gaussian","N = 100","I = 0.5","R = 5","DP-diffuse","CB",1.07636038201359
"14188","var","Gaussian","N = 100","I = 0.5","R = 5","DP-diffuse","GR",1.06660382092555
"14189","var","Gaussian","N = 100","I = 0.5","R = 5","DP-Inform","ML",2.48144486536883
"14190","var","Gaussian","N = 100","I = 0.5","R = 5","DP-Inform","PM",0.481716684671543
"14191","var","Gaussian","N = 100","I = 0.5","R = 5","DP-Inform","CB",0.963081236404843
"14192","var","Gaussian","N = 100","I = 0.5","R = 5","DP-Inform","GR",0.950814652624784
"14193","var","Gaussian","N = 100","I = 0.5","R = 10","Gaussian","ML",3.14731406889762
"14194","var","Gaussian","N = 100","I = 0.5","R = 10","Gaussian","PM",0.500545157798179
"14195","var","Gaussian","N = 100","I = 0.5","R = 10","Gaussian","CB",1.00960122423962
"14196","var","Gaussian","N = 100","I = 0.5","R = 10","Gaussian","GR",1.00077079986451
"14197","var","Gaussian","N = 100","I = 0.5","R = 10","T","ML",3.14731406889762
"14198","var","Gaussian","N = 100","I = 0.5","R = 10","T","PM",0.50718343429212
"14199","var","Gaussian","N = 100","I = 0.5","R = 10","T","CB",1.0244910006311
"14200","var","Gaussian","N = 100","I = 0.5","R = 10","T","GR",1.00130630797383
"14201","var","Gaussian","N = 100","I = 0.5","R = 10","DP-diffuse","ML",3.14731406889762
"14202","var","Gaussian","N = 100","I = 0.5","R = 10","DP-diffuse","PM",0.52699130746747
"14203","var","Gaussian","N = 100","I = 0.5","R = 10","DP-diffuse","CB",1.06786618086702
"14204","var","Gaussian","N = 100","I = 0.5","R = 10","DP-diffuse","GR",1.0576674697152
"14205","var","Gaussian","N = 100","I = 0.5","R = 10","DP-Inform","ML",3.14731406889762
"14206","var","Gaussian","N = 100","I = 0.5","R = 10","DP-Inform","PM",0.480237220652379
"14207","var","Gaussian","N = 100","I = 0.5","R = 10","DP-Inform","CB",0.9661092089893
"14208","var","Gaussian","N = 100","I = 0.5","R = 10","DP-Inform","GR",0.953219587763925
"14209","var","Gaussian","N = 100","I = 0.9","R = 1","Gaussian","ML",1.11322616596417
"14210","var","Gaussian","N = 100","I = 0.9","R = 1","Gaussian","PM",0.901869776060176
"14211","var","Gaussian","N = 100","I = 0.9","R = 1","Gaussian","CB",1.00203341981786
"14212","var","Gaussian","N = 100","I = 0.9","R = 1","Gaussian","GR",0.996523690531768
"14213","var","Gaussian","N = 100","I = 0.9","R = 1","T","ML",1.11322616596417
"14214","var","Gaussian","N = 100","I = 0.9","R = 1","T","PM",0.901331108271802
"14215","var","Gaussian","N = 100","I = 0.9","R = 1","T","CB",1.00145491705658
"14216","var","Gaussian","N = 100","I = 0.9","R = 1","T","GR",0.995393182122781
"14217","var","Gaussian","N = 100","I = 0.9","R = 1","DP-diffuse","ML",1.11322616596417
"14218","var","Gaussian","N = 100","I = 0.9","R = 1","DP-diffuse","PM",0.90340580326161
"14219","var","Gaussian","N = 100","I = 0.9","R = 1","DP-diffuse","CB",1.00391114258098
"14220","var","Gaussian","N = 100","I = 0.9","R = 1","DP-diffuse","GR",0.998337654124454
"14221","var","Gaussian","N = 100","I = 0.9","R = 1","DP-Inform","ML",1.11322616596417
"14222","var","Gaussian","N = 100","I = 0.9","R = 1","DP-Inform","PM",0.892056690972603
"14223","var","Gaussian","N = 100","I = 0.9","R = 1","DP-Inform","CB",0.991759624112654
"14224","var","Gaussian","N = 100","I = 0.9","R = 1","DP-Inform","GR",0.986357749708894
"14225","var","Gaussian","N = 100","I = 0.9","R = 5","Gaussian","ML",1.17149179024634
"14226","var","Gaussian","N = 100","I = 0.9","R = 5","Gaussian","PM",0.869249503701756
"14227","var","Gaussian","N = 100","I = 0.9","R = 5","Gaussian","CB",1.00074874182841
"14228","var","Gaussian","N = 100","I = 0.9","R = 5","Gaussian","GR",0.994406947300432
"14229","var","Gaussian","N = 100","I = 0.9","R = 5","T","ML",1.17149179024634
"14230","var","Gaussian","N = 100","I = 0.9","R = 5","T","PM",0.871541921059474
"14231","var","Gaussian","N = 100","I = 0.9","R = 5","T","CB",1.00315724448113
"14232","var","Gaussian","N = 100","I = 0.9","R = 5","T","GR",0.994699873725544
"14233","var","Gaussian","N = 100","I = 0.9","R = 5","DP-diffuse","ML",1.17149179024634
"14234","var","Gaussian","N = 100","I = 0.9","R = 5","DP-diffuse","PM",0.873325337494843
"14235","var","Gaussian","N = 100","I = 0.9","R = 5","DP-diffuse","CB",1.00495138899924
"14236","var","Gaussian","N = 100","I = 0.9","R = 5","DP-diffuse","GR",0.998728157896988
"14237","var","Gaussian","N = 100","I = 0.9","R = 5","DP-Inform","ML",1.17149179024634
"14238","var","Gaussian","N = 100","I = 0.9","R = 5","DP-Inform","PM",0.859878130340347
"14239","var","Gaussian","N = 100","I = 0.9","R = 5","DP-Inform","CB",0.988860191824442
"14240","var","Gaussian","N = 100","I = 0.9","R = 5","DP-Inform","GR",0.983048264966003
"14241","var","Gaussian","N = 100","I = 0.9","R = 10","Gaussian","ML",1.21359954117277
"14242","var","Gaussian","N = 100","I = 0.9","R = 10","Gaussian","PM",0.823806292110574
"14243","var","Gaussian","N = 100","I = 0.9","R = 10","Gaussian","CB",0.984664383163257
"14244","var","Gaussian","N = 100","I = 0.9","R = 10","Gaussian","GR",0.977910804063731
"14245","var","Gaussian","N = 100","I = 0.9","R = 10","T","ML",1.21359954117277
"14246","var","Gaussian","N = 100","I = 0.9","R = 10","T","PM",0.826345261007091
"14247","var","Gaussian","N = 100","I = 0.9","R = 10","T","CB",0.988072481695611
"14248","var","Gaussian","N = 100","I = 0.9","R = 10","T","GR",0.977525599612912
"14249","var","Gaussian","N = 100","I = 0.9","R = 10","DP-diffuse","ML",1.21359954117277
"14250","var","Gaussian","N = 100","I = 0.9","R = 10","DP-diffuse","PM",0.828993260426132
"14251","var","Gaussian","N = 100","I = 0.9","R = 10","DP-diffuse","CB",0.990957331678026
"14252","var","Gaussian","N = 100","I = 0.9","R = 10","DP-diffuse","GR",0.984306536227037
"14253","var","Gaussian","N = 100","I = 0.9","R = 10","DP-Inform","ML",1.21359954117277
"14254","var","Gaussian","N = 100","I = 0.9","R = 10","DP-Inform","PM",0.816231853291056
"14255","var","Gaussian","N = 100","I = 0.9","R = 10","DP-Inform","CB",0.975064260679816
"14256","var","Gaussian","N = 100","I = 0.9","R = 10","DP-Inform","GR",0.968627686524426
"14257","var","Gaussian","N = 200","I = 0.1","R = 1","Gaussian","ML",9.9800093933792
"14258","var","Gaussian","N = 200","I = 0.1","R = 1","Gaussian","PM",0.0909801888930349
"14259","var","Gaussian","N = 200","I = 0.1","R = 1","Gaussian","CB",0.75465761816718
"14260","var","Gaussian","N = 200","I = 0.1","R = 1","Gaussian","GR",0.744606348066115
"14261","var","Gaussian","N = 200","I = 0.1","R = 1","T","ML",9.9800093933792
"14262","var","Gaussian","N = 200","I = 0.1","R = 1","T","PM",0.108572244608408
"14263","var","Gaussian","N = 200","I = 0.1","R = 1","T","CB",0.827406810355269
"14264","var","Gaussian","N = 200","I = 0.1","R = 1","T","GR",0.803261474420125
"14265","var","Gaussian","N = 200","I = 0.1","R = 1","DP-diffuse","ML",9.9800093933792
"14266","var","Gaussian","N = 200","I = 0.1","R = 1","DP-diffuse","PM",0.534833125099551
"14267","var","Gaussian","N = 200","I = 0.1","R = 1","DP-diffuse","CB",2.79275826858949
"14268","var","Gaussian","N = 200","I = 0.1","R = 1","DP-diffuse","GR",2.77989253848059
"14269","var","Gaussian","N = 200","I = 0.1","R = 1","DP-Inform","ML",9.9800093933792
"14270","var","Gaussian","N = 200","I = 0.1","R = 1","DP-Inform","PM",0.086497436723719
"14271","var","Gaussian","N = 200","I = 0.1","R = 1","DP-Inform","CB",0.76129246228266
"14272","var","Gaussian","N = 200","I = 0.1","R = 1","DP-Inform","GR",0.732726985176218
"14273","var","Gaussian","N = 200","I = 0.1","R = 5","Gaussian","ML",14.4523194918432
"14274","var","Gaussian","N = 200","I = 0.1","R = 5","Gaussian","PM",0.115401160329087
"14275","var","Gaussian","N = 200","I = 0.1","R = 5","Gaussian","CB",0.824128615164427
"14276","var","Gaussian","N = 200","I = 0.1","R = 5","Gaussian","GR",0.816700930180551
"14277","var","Gaussian","N = 200","I = 0.1","R = 5","T","ML",14.4523194918432
"14278","var","Gaussian","N = 200","I = 0.1","R = 5","T","PM",0.109743757754632
"14279","var","Gaussian","N = 200","I = 0.1","R = 5","T","CB",0.802887175066747
"14280","var","Gaussian","N = 200","I = 0.1","R = 5","T","GR",0.782034738771864
"14281","var","Gaussian","N = 200","I = 0.1","R = 5","DP-diffuse","ML",14.4523194918432
"14282","var","Gaussian","N = 200","I = 0.1","R = 5","DP-diffuse","PM",0.433132302575834
"14283","var","Gaussian","N = 200","I = 0.1","R = 5","DP-diffuse","CB",2.31003241280298
"14284","var","Gaussian","N = 200","I = 0.1","R = 5","DP-diffuse","GR",2.29701763666604
"14285","var","Gaussian","N = 200","I = 0.1","R = 5","DP-Inform","ML",14.4523194918432
"14286","var","Gaussian","N = 200","I = 0.1","R = 5","DP-Inform","PM",0.0984259814976167
"14287","var","Gaussian","N = 200","I = 0.1","R = 5","DP-Inform","CB",0.793414345587844
"14288","var","Gaussian","N = 200","I = 0.1","R = 5","DP-Inform","GR",0.767604664932685
"14289","var","Gaussian","N = 200","I = 0.1","R = 10","Gaussian","ML",20.7720348529681
"14290","var","Gaussian","N = 200","I = 0.1","R = 10","Gaussian","PM",0.13695392278271
"14291","var","Gaussian","N = 200","I = 0.1","R = 10","Gaussian","CB",0.865225772760962
"14292","var","Gaussian","N = 200","I = 0.1","R = 10","Gaussian","GR",0.858919774785456
"14293","var","Gaussian","N = 200","I = 0.1","R = 10","T","ML",20.7720348529681
"14294","var","Gaussian","N = 200","I = 0.1","R = 10","T","PM",0.135675285577496
"14295","var","Gaussian","N = 200","I = 0.1","R = 10","T","CB",0.866336577543159
"14296","var","Gaussian","N = 200","I = 0.1","R = 10","T","GR",0.845958156176067
"14297","var","Gaussian","N = 200","I = 0.1","R = 10","DP-diffuse","ML",20.7720348529681
"14298","var","Gaussian","N = 200","I = 0.1","R = 10","DP-diffuse","PM",0.383083932473469
"14299","var","Gaussian","N = 200","I = 0.1","R = 10","DP-diffuse","CB",2.01760707272764
"14300","var","Gaussian","N = 200","I = 0.1","R = 10","DP-diffuse","GR",2.00488507435747
"14301","var","Gaussian","N = 200","I = 0.1","R = 10","DP-Inform","ML",20.7720348529681
"14302","var","Gaussian","N = 200","I = 0.1","R = 10","DP-Inform","PM",0.124103635332548
"14303","var","Gaussian","N = 200","I = 0.1","R = 10","DP-Inform","CB",0.826678938976233
"14304","var","Gaussian","N = 200","I = 0.1","R = 10","DP-Inform","GR",0.806221444323445
"14305","var","Gaussian","N = 200","I = 0.5","R = 1","Gaussian","ML",2.00709487848015
"14306","var","Gaussian","N = 200","I = 0.5","R = 1","Gaussian","PM",0.500739848938222
"14307","var","Gaussian","N = 200","I = 0.5","R = 1","Gaussian","CB",0.999525272026957
"14308","var","Gaussian","N = 200","I = 0.5","R = 1","Gaussian","GR",0.995061057038467
"14309","var","Gaussian","N = 200","I = 0.5","R = 1","T","ML",2.00709487848015
"14310","var","Gaussian","N = 200","I = 0.5","R = 1","T","PM",0.496483145263131
"14311","var","Gaussian","N = 200","I = 0.5","R = 1","T","CB",0.990727177661803
"14312","var","Gaussian","N = 200","I = 0.5","R = 1","T","GR",0.980539211178086
"14313","var","Gaussian","N = 200","I = 0.5","R = 1","DP-diffuse","ML",2.00709487848015
"14314","var","Gaussian","N = 200","I = 0.5","R = 1","DP-diffuse","PM",0.580216390469921
"14315","var","Gaussian","N = 200","I = 0.5","R = 1","DP-diffuse","CB",1.12476379473631
"14316","var","Gaussian","N = 200","I = 0.5","R = 1","DP-diffuse","GR",1.11969912029248
"14317","var","Gaussian","N = 200","I = 0.5","R = 1","DP-Inform","ML",2.00709487848015
"14318","var","Gaussian","N = 200","I = 0.5","R = 1","DP-Inform","PM",0.480620485652346
"14319","var","Gaussian","N = 200","I = 0.5","R = 1","DP-Inform","CB",0.959437131385719
"14320","var","Gaussian","N = 200","I = 0.5","R = 1","DP-Inform","GR",0.952468717338004
"14321","var","Gaussian","N = 200","I = 0.5","R = 5","Gaussian","ML",2.48031337601956
"14322","var","Gaussian","N = 200","I = 0.5","R = 5","Gaussian","PM",0.497068030292532
"14323","var","Gaussian","N = 200","I = 0.5","R = 5","Gaussian","CB",0.999475627727253
"14324","var","Gaussian","N = 200","I = 0.5","R = 5","Gaussian","GR",0.995241780971786
"14325","var","Gaussian","N = 200","I = 0.5","R = 5","T","ML",2.48031337601956
"14326","var","Gaussian","N = 200","I = 0.5","R = 5","T","PM",0.500745302948773
"14327","var","Gaussian","N = 200","I = 0.5","R = 5","T","CB",1.00770739382257
"14328","var","Gaussian","N = 200","I = 0.5","R = 5","T","GR",0.995089032651424
"14329","var","Gaussian","N = 200","I = 0.5","R = 5","DP-diffuse","ML",2.48031337601956
"14330","var","Gaussian","N = 200","I = 0.5","R = 5","DP-diffuse","PM",0.562614805813773
"14331","var","Gaussian","N = 200","I = 0.5","R = 5","DP-diffuse","CB",1.11808686886723
"14332","var","Gaussian","N = 200","I = 0.5","R = 5","DP-diffuse","GR",1.11270550229654
"14333","var","Gaussian","N = 200","I = 0.5","R = 5","DP-Inform","ML",2.48031337601956
"14334","var","Gaussian","N = 200","I = 0.5","R = 5","DP-Inform","PM",0.480600245922509
"14335","var","Gaussian","N = 200","I = 0.5","R = 5","DP-Inform","CB",0.968066744323118
"14336","var","Gaussian","N = 200","I = 0.5","R = 5","DP-Inform","GR",0.961698914980327
"14337","var","Gaussian","N = 200","I = 0.5","R = 10","Gaussian","ML",3.17705912108046
"14338","var","Gaussian","N = 200","I = 0.5","R = 10","Gaussian","PM",0.495167485588566
"14339","var","Gaussian","N = 200","I = 0.5","R = 10","Gaussian","CB",0.997444685209573
"14340","var","Gaussian","N = 200","I = 0.5","R = 10","Gaussian","GR",0.993347018352267
"14341","var","Gaussian","N = 200","I = 0.5","R = 10","T","ML",3.17705912108046
"14342","var","Gaussian","N = 200","I = 0.5","R = 10","T","PM",0.500239822970554
"14343","var","Gaussian","N = 200","I = 0.5","R = 10","T","CB",1.01276138666793
"14344","var","Gaussian","N = 200","I = 0.5","R = 10","T","GR",0.998922544982121
"14345","var","Gaussian","N = 200","I = 0.5","R = 10","DP-diffuse","ML",3.17705912108046
"14346","var","Gaussian","N = 200","I = 0.5","R = 10","DP-diffuse","PM",0.551557387215159
"14347","var","Gaussian","N = 200","I = 0.5","R = 10","DP-diffuse","CB",1.11346973322352
"14348","var","Gaussian","N = 200","I = 0.5","R = 10","DP-diffuse","GR",1.10794595581653
"14349","var","Gaussian","N = 200","I = 0.5","R = 10","DP-Inform","ML",3.17705912108046
"14350","var","Gaussian","N = 200","I = 0.5","R = 10","DP-Inform","PM",0.480989549023798
"14351","var","Gaussian","N = 200","I = 0.5","R = 10","DP-Inform","CB",0.967728131122609
"14352","var","Gaussian","N = 200","I = 0.5","R = 10","DP-Inform","GR",0.961841351847861
"14353","var","Gaussian","N = 200","I = 0.9","R = 1","Gaussian","ML",1.103410476189
"14354","var","Gaussian","N = 200","I = 0.9","R = 1","Gaussian","PM",0.892549900159242
"14355","var","Gaussian","N = 200","I = 0.9","R = 1","Gaussian","CB",0.992516264066036
"14356","var","Gaussian","N = 200","I = 0.9","R = 1","Gaussian","GR",0.989619021574203
"14357","var","Gaussian","N = 200","I = 0.9","R = 1","T","ML",1.103410476189
"14358","var","Gaussian","N = 200","I = 0.9","R = 1","T","PM",0.892010060812477
"14359","var","Gaussian","N = 200","I = 0.9","R = 1","T","CB",0.991863175167102
"14360","var","Gaussian","N = 200","I = 0.9","R = 1","T","GR",0.988569176027046
"14361","var","Gaussian","N = 200","I = 0.9","R = 1","DP-diffuse","ML",1.103410476189
"14362","var","Gaussian","N = 200","I = 0.9","R = 1","DP-diffuse","PM",0.897340622227835
"14363","var","Gaussian","N = 200","I = 0.9","R = 1","DP-diffuse","CB",0.997659392900921
"14364","var","Gaussian","N = 200","I = 0.9","R = 1","DP-diffuse","GR",0.994762805929537
"14365","var","Gaussian","N = 200","I = 0.9","R = 1","DP-Inform","ML",1.103410476189
"14366","var","Gaussian","N = 200","I = 0.9","R = 1","DP-Inform","PM",0.886034239895847
"14367","var","Gaussian","N = 200","I = 0.9","R = 1","DP-Inform","CB",0.985315025416799
"14368","var","Gaussian","N = 200","I = 0.9","R = 1","DP-Inform","GR",0.982324834401981
"14369","var","Gaussian","N = 200","I = 0.9","R = 5","Gaussian","ML",1.16698531857619
"14370","var","Gaussian","N = 200","I = 0.9","R = 5","Gaussian","PM",0.868214639118897
"14371","var","Gaussian","N = 200","I = 0.9","R = 5","Gaussian","CB",0.999171064468687
"14372","var","Gaussian","N = 200","I = 0.9","R = 5","Gaussian","GR",0.995800165748218
"14373","var","Gaussian","N = 200","I = 0.9","R = 5","T","ML",1.16698531857619
"14374","var","Gaussian","N = 200","I = 0.9","R = 5","T","PM",0.870008260318526
"14375","var","Gaussian","N = 200","I = 0.9","R = 5","T","CB",1.00113891833646
"14376","var","Gaussian","N = 200","I = 0.9","R = 5","T","GR",0.996447241226451
"14377","var","Gaussian","N = 200","I = 0.9","R = 5","DP-diffuse","ML",1.16698531857619
"14378","var","Gaussian","N = 200","I = 0.9","R = 5","DP-diffuse","PM",0.87600720782789
"14379","var","Gaussian","N = 200","I = 0.9","R = 5","DP-diffuse","CB",1.00829775384258
"14380","var","Gaussian","N = 200","I = 0.9","R = 5","DP-diffuse","GR",1.00497848815254
"14381","var","Gaussian","N = 200","I = 0.9","R = 5","DP-Inform","ML",1.16698531857619
"14382","var","Gaussian","N = 200","I = 0.9","R = 5","DP-Inform","PM",0.860940637026956
"14383","var","Gaussian","N = 200","I = 0.9","R = 5","DP-Inform","CB",0.991279838236602
"14384","var","Gaussian","N = 200","I = 0.9","R = 5","DP-Inform","GR",0.988134644948007
"14385","var","Gaussian","N = 200","I = 0.9","R = 10","Gaussian","ML",1.25636654542011
"14386","var","Gaussian","N = 200","I = 0.9","R = 10","Gaussian","PM",0.850166667491717
"14387","var","Gaussian","N = 200","I = 0.9","R = 10","Gaussian","CB",1.01156978736639
"14388","var","Gaussian","N = 200","I = 0.9","R = 10","Gaussian","GR",1.0078495133903
"14389","var","Gaussian","N = 200","I = 0.9","R = 10","T","ML",1.25636654542011
"14390","var","Gaussian","N = 200","I = 0.9","R = 10","T","PM",0.854137904788589
"14391","var","Gaussian","N = 200","I = 0.9","R = 10","T","CB",1.01650352345968
"14392","var","Gaussian","N = 200","I = 0.9","R = 10","T","GR",1.01037957900078
"14393","var","Gaussian","N = 200","I = 0.9","R = 10","DP-diffuse","ML",1.25636654542011
"14394","var","Gaussian","N = 200","I = 0.9","R = 10","DP-diffuse","PM",0.860012619501778
"14395","var","Gaussian","N = 200","I = 0.9","R = 10","DP-diffuse","CB",1.02403119230895
"14396","var","Gaussian","N = 200","I = 0.9","R = 10","DP-diffuse","GR",1.02032249069692
"14397","var","Gaussian","N = 200","I = 0.9","R = 10","DP-Inform","ML",1.25636654542011
"14398","var","Gaussian","N = 200","I = 0.9","R = 10","DP-Inform","PM",0.843851889219112
"14399","var","Gaussian","N = 200","I = 0.9","R = 10","DP-Inform","CB",1.00394046571844
"14400","var","Gaussian","N = 200","I = 0.9","R = 10","DP-Inform","GR",1.00051713808193
"14401","var","T","N = 25","I = 0.1","R = 1","Gaussian","ML",10.2495327523343
"14402","var","T","N = 25","I = 0.1","R = 1","Gaussian","PM",0.127544645011546
"14403","var","T","N = 25","I = 0.1","R = 1","Gaussian","CB",1.31472488751052
"14404","var","T","N = 25","I = 0.1","R = 1","Gaussian","GR",1.16048441221792
"14405","var","T","N = 25","I = 0.1","R = 1","T","ML",10.2495327523343
"14406","var","T","N = 25","I = 0.1","R = 1","T","PM",0.183615773466621
"14407","var","T","N = 25","I = 0.1","R = 1","T","CB",1.53962767191854
"14408","var","T","N = 25","I = 0.1","R = 1","T","GR",1.33333218901075
"14409","var","T","N = 25","I = 0.1","R = 1","DP-diffuse","ML",10.2495327523343
"14410","var","T","N = 25","I = 0.1","R = 1","DP-diffuse","PM",0.347180729282212
"14411","var","T","N = 25","I = 0.1","R = 1","DP-diffuse","CB",2.50446473496911
"14412","var","T","N = 25","I = 0.1","R = 1","DP-diffuse","GR",2.35009157684335
"14413","var","T","N = 25","I = 0.1","R = 1","DP-Inform","ML",10.2495327523343
"14414","var","T","N = 25","I = 0.1","R = 1","DP-Inform","PM",0.187714462261259
"14415","var","T","N = 25","I = 0.1","R = 1","DP-Inform","CB",1.65253827211933
"14416","var","T","N = 25","I = 0.1","R = 1","DP-Inform","GR",1.46731373711703
"14417","var","T","N = 25","I = 0.1","R = 5","Gaussian","ML",14.7806455631103
"14418","var","T","N = 25","I = 0.1","R = 5","Gaussian","PM",0.137740797844904
"14419","var","T","N = 25","I = 0.1","R = 5","Gaussian","CB",1.08373031429593
"14420","var","T","N = 25","I = 0.1","R = 5","Gaussian","GR",0.968042510731324
"14421","var","T","N = 25","I = 0.1","R = 5","T","ML",14.7806455631103
"14422","var","T","N = 25","I = 0.1","R = 5","T","PM",0.139835534422714
"14423","var","T","N = 25","I = 0.1","R = 5","T","CB",1.13438938675234
"14424","var","T","N = 25","I = 0.1","R = 5","T","GR",0.976375036610206
"14425","var","T","N = 25","I = 0.1","R = 5","DP-diffuse","ML",14.7806455631103
"14426","var","T","N = 25","I = 0.1","R = 5","DP-diffuse","PM",0.250373309469147
"14427","var","T","N = 25","I = 0.1","R = 5","DP-diffuse","CB",1.91311450560356
"14428","var","T","N = 25","I = 0.1","R = 5","DP-diffuse","GR",1.76834604414082
"14429","var","T","N = 25","I = 0.1","R = 5","DP-Inform","ML",14.7806455631103
"14430","var","T","N = 25","I = 0.1","R = 5","DP-Inform","PM",0.145140902904828
"14431","var","T","N = 25","I = 0.1","R = 5","DP-Inform","CB",1.27455097240544
"14432","var","T","N = 25","I = 0.1","R = 5","DP-Inform","GR",1.10201108107528
"14433","var","T","N = 25","I = 0.1","R = 10","Gaussian","ML",19.8046164542317
"14434","var","T","N = 25","I = 0.1","R = 10","Gaussian","PM",0.22664771306358
"14435","var","T","N = 25","I = 0.1","R = 10","Gaussian","CB",1.18532230214086
"14436","var","T","N = 25","I = 0.1","R = 10","Gaussian","GR",1.06825611935471
"14437","var","T","N = 25","I = 0.1","R = 10","T","ML",19.8046164542317
