"","truth","N","ICC","rsr","assumed","estimator","tail_p","quantile","diff"
"10015","ALD","N = 50","I = 0.9","R = 10","T","CB","0.75",0.863,0.113
"10016","ALD","N = 50","I = 0.9","R = 10","T","CB","0.9",0.9304,0.0304
"10017","ALD","N = 50","I = 0.9","R = 10","T","CB","0.95",0.9462,-0.0038
"10018","ALD","N = 50","I = 0.9","R = 10","T","GR","0.05",0.0336,-0.0164
"10019","ALD","N = 50","I = 0.9","R = 10","T","GR","0.1",0.0682,-0.0318
"10020","ALD","N = 50","I = 0.9","R = 10","T","GR","0.25",0.1994,-0.0506
"10021","ALD","N = 50","I = 0.9","R = 10","T","GR","0.5",0.4468,-0.0532
"10022","ALD","N = 50","I = 0.9","R = 10","T","GR","0.75",0.8568,0.1068
"10023","ALD","N = 50","I = 0.9","R = 10","T","GR","0.9",0.9352,0.0352
"10024","ALD","N = 50","I = 0.9","R = 10","T","GR","0.95",0.9502,2e-04
"10025","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","ML","0.05",0.0472,-0.0028
"10026","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","ML","0.1",0.0859999999999999,-0.014
"10027","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","ML","0.25",0.2456,-0.0044
"10028","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","ML","0.5",0.4744,-0.0256
"10029","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","ML","0.75",0.827,0.077
"10030","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","ML","0.9",0.915,0.015
"10031","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","ML","0.95",0.935,-0.015
"10032","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","PM","0.05",0.0014,-0.0486
"10033","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","PM","0.1",0.0068,-0.0932
"10034","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","PM","0.25",0.1394,-0.1106
"10035","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","PM","0.5",0.4886,-0.0114
"10036","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","PM","0.75",0.8646,0.1146
"10037","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","PM","0.9",0.9352,0.0352
"10038","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","PM","0.95",0.95,0
"10039","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","CB","0.05",0.003,-0.047
"10040","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","CB","0.1",0.0162,-0.0838
"10041","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","CB","0.25",0.1932,-0.0568
"10042","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","CB","0.5",0.5,0
"10043","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","CB","0.75",0.8522,0.1022
"10044","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","CB","0.9",0.9248,0.0248
"10045","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","CB","0.95",0.9418,-0.0082
"10046","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","GR","0.05",0.0116,-0.0384
"10047","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","GR","0.1",0.0294,-0.0706
"10048","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","GR","0.25",0.2036,-0.0464
"10049","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","GR","0.5",0.493,-0.007
"10050","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","GR","0.75",0.8432,0.0932
"10051","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","GR","0.9",0.9262,0.0262
"10052","ALD","N = 50","I = 0.9","R = 10","DP-diffuse","GR","0.95",0.9448,-0.0052
"10053","ALD","N = 50","I = 0.9","R = 10","DP-Inform","ML","0.05",0.0472,-0.0028
"10054","ALD","N = 50","I = 0.9","R = 10","DP-Inform","ML","0.1",0.0859999999999999,-0.014
"10055","ALD","N = 50","I = 0.9","R = 10","DP-Inform","ML","0.25",0.2456,-0.0044
"10056","ALD","N = 50","I = 0.9","R = 10","DP-Inform","ML","0.5",0.4744,-0.0256
"10057","ALD","N = 50","I = 0.9","R = 10","DP-Inform","ML","0.75",0.827,0.077
"10058","ALD","N = 50","I = 0.9","R = 10","DP-Inform","ML","0.9",0.915,0.015
"10059","ALD","N = 50","I = 0.9","R = 10","DP-Inform","ML","0.95",0.935,-0.015
"10060","ALD","N = 50","I = 0.9","R = 10","DP-Inform","PM","0.05",2e-04,-0.0498
"10061","ALD","N = 50","I = 0.9","R = 10","DP-Inform","PM","0.1",0.0024,-0.0976
"10062","ALD","N = 50","I = 0.9","R = 10","DP-Inform","PM","0.25",0.1206,-0.1294
"10063","ALD","N = 50","I = 0.9","R = 10","DP-Inform","PM","0.5",0.504,0.004
"10064","ALD","N = 50","I = 0.9","R = 10","DP-Inform","PM","0.75",0.864,0.114
"10065","ALD","N = 50","I = 0.9","R = 10","DP-Inform","PM","0.9",0.9364,0.0364
"10066","ALD","N = 50","I = 0.9","R = 10","DP-Inform","PM","0.95",0.949799999999999,-2e-04
"10067","ALD","N = 50","I = 0.9","R = 10","DP-Inform","CB","0.05",6e-04,-0.0494
"10068","ALD","N = 50","I = 0.9","R = 10","DP-Inform","CB","0.1",0.0066,-0.0934
"10069","ALD","N = 50","I = 0.9","R = 10","DP-Inform","CB","0.25",0.1744,-0.0756
"10070","ALD","N = 50","I = 0.9","R = 10","DP-Inform","CB","0.5",0.5144,0.0144
"10071","ALD","N = 50","I = 0.9","R = 10","DP-Inform","CB","0.75",0.8524,0.1024
"10072","ALD","N = 50","I = 0.9","R = 10","DP-Inform","CB","0.9",0.925,0.025
"10073","ALD","N = 50","I = 0.9","R = 10","DP-Inform","CB","0.95",0.9424,-0.0076
"10074","ALD","N = 50","I = 0.9","R = 10","DP-Inform","GR","0.05",0.0014,-0.0486
"10075","ALD","N = 50","I = 0.9","R = 10","DP-Inform","GR","0.1",0.0126,-0.0874
"10076","ALD","N = 50","I = 0.9","R = 10","DP-Inform","GR","0.25",0.2054,-0.0446
"10077","ALD","N = 50","I = 0.9","R = 10","DP-Inform","GR","0.5",0.5034,0.0034
"10078","ALD","N = 50","I = 0.9","R = 10","DP-Inform","GR","0.75",0.8458,0.0958
"10079","ALD","N = 50","I = 0.9","R = 10","DP-Inform","GR","0.9",0.927,0.027
"10080","ALD","N = 50","I = 0.9","R = 10","DP-Inform","GR","0.95",0.9438,-0.0062
"10081","ALD","N = 100","I = 0.1","R = 1","Gaussian","ML","0.05",0.3503,0.3003
"10082","ALD","N = 100","I = 0.1","R = 1","Gaussian","ML","0.1",0.3722,0.2722
"10083","ALD","N = 100","I = 0.1","R = 1","Gaussian","ML","0.25",0.4081,0.1581
"10084","ALD","N = 100","I = 0.1","R = 1","Gaussian","ML","0.5",0.4646,-0.0354
"10085","ALD","N = 100","I = 0.1","R = 1","Gaussian","ML","0.75",0.6088,-0.1412
"10086","ALD","N = 100","I = 0.1","R = 1","Gaussian","ML","0.9",0.6858,-0.2142
"10087","ALD","N = 100","I = 0.1","R = 1","Gaussian","ML","0.95",0.7124,-0.2376
"10088","ALD","N = 100","I = 0.1","R = 1","Gaussian","PM","0.05",0.0063,-0.0437
"10089","ALD","N = 100","I = 0.1","R = 1","Gaussian","PM","0.1",0.0098,-0.0902
"10090","ALD","N = 100","I = 0.1","R = 1","Gaussian","PM","0.25",0.0278,-0.2222
"10091","ALD","N = 100","I = 0.1","R = 1","Gaussian","PM","0.5",0.1759,-0.3241
"10092","ALD","N = 100","I = 0.1","R = 1","Gaussian","PM","0.75",0.969,0.219
"10093","ALD","N = 100","I = 0.1","R = 1","Gaussian","PM","0.9",0.9944,0.0944
"10094","ALD","N = 100","I = 0.1","R = 1","Gaussian","PM","0.95",0.9975,0.0475
"10095","ALD","N = 100","I = 0.1","R = 1","Gaussian","CB","0.05",0.0645,0.0145
"10096","ALD","N = 100","I = 0.1","R = 1","Gaussian","CB","0.1",0.0924,-0.0076
"10097","ALD","N = 100","I = 0.1","R = 1","Gaussian","CB","0.25",0.1638,-0.0862
"10098","ALD","N = 100","I = 0.1","R = 1","Gaussian","CB","0.5",0.3319,-0.1681
"10099","ALD","N = 100","I = 0.1","R = 1","Gaussian","CB","0.75",0.8551,0.1051
"10100","ALD","N = 100","I = 0.1","R = 1","Gaussian","CB","0.9",0.951,0.051
"10101","ALD","N = 100","I = 0.1","R = 1","Gaussian","CB","0.95",0.9662,0.0162
"10102","ALD","N = 100","I = 0.1","R = 1","Gaussian","GR","0.05",0.0566,0.0066
"10103","ALD","N = 100","I = 0.1","R = 1","Gaussian","GR","0.1",0.0734,-0.0266
"10104","ALD","N = 100","I = 0.1","R = 1","Gaussian","GR","0.25",0.1269,-0.1231
"10105","ALD","N = 100","I = 0.1","R = 1","Gaussian","GR","0.5",0.2923,-0.2077
"10106","ALD","N = 100","I = 0.1","R = 1","Gaussian","GR","0.75",0.8883,0.1383
"10107","ALD","N = 100","I = 0.1","R = 1","Gaussian","GR","0.9",0.9544,0.0544
"10108","ALD","N = 100","I = 0.1","R = 1","Gaussian","GR","0.95",0.9658,0.0158
"10109","ALD","N = 100","I = 0.1","R = 1","T","ML","0.05",0.3503,0.3003
"10110","ALD","N = 100","I = 0.1","R = 1","T","ML","0.1",0.3722,0.2722
"10111","ALD","N = 100","I = 0.1","R = 1","T","ML","0.25",0.4081,0.1581
"10112","ALD","N = 100","I = 0.1","R = 1","T","ML","0.5",0.4646,-0.0354
"10113","ALD","N = 100","I = 0.1","R = 1","T","ML","0.75",0.6088,-0.1412
"10114","ALD","N = 100","I = 0.1","R = 1","T","ML","0.9",0.6858,-0.2142
"10115","ALD","N = 100","I = 0.1","R = 1","T","ML","0.95",0.7124,-0.2376
"10116","ALD","N = 100","I = 0.1","R = 1","T","PM","0.05",0.0054,-0.0446
"10117","ALD","N = 100","I = 0.1","R = 1","T","PM","0.1",0.0085,-0.0915
"10118","ALD","N = 100","I = 0.1","R = 1","T","PM","0.25",0.0287,-0.2213
"10119","ALD","N = 100","I = 0.1","R = 1","T","PM","0.5",0.1826,-0.3174
"10120","ALD","N = 100","I = 0.1","R = 1","T","PM","0.75",0.9674,0.2174
"10121","ALD","N = 100","I = 0.1","R = 1","T","PM","0.9",0.9958,0.0958
"10122","ALD","N = 100","I = 0.1","R = 1","T","PM","0.95",0.9979,0.0479
"10123","ALD","N = 100","I = 0.1","R = 1","T","CB","0.05",0.066,0.016
"10124","ALD","N = 100","I = 0.1","R = 1","T","CB","0.1",0.0936,-0.0064
"10125","ALD","N = 100","I = 0.1","R = 1","T","CB","0.25",0.1663,-0.0837
"10126","ALD","N = 100","I = 0.1","R = 1","T","CB","0.5",0.3363,-0.1637
"10127","ALD","N = 100","I = 0.1","R = 1","T","CB","0.75",0.8503,0.1003
"10128","ALD","N = 100","I = 0.1","R = 1","T","CB","0.9",0.9483,0.0483
"10129","ALD","N = 100","I = 0.1","R = 1","T","CB","0.95",0.9645,0.0145
"10130","ALD","N = 100","I = 0.1","R = 1","T","GR","0.05",0.0569,0.0069
"10131","ALD","N = 100","I = 0.1","R = 1","T","GR","0.1",0.074,-0.026
"10132","ALD","N = 100","I = 0.1","R = 1","T","GR","0.25",0.1302,-0.1198
"10133","ALD","N = 100","I = 0.1","R = 1","T","GR","0.5",0.3006,-0.1994
"10134","ALD","N = 100","I = 0.1","R = 1","T","GR","0.75",0.8825,0.1325
"10135","ALD","N = 100","I = 0.1","R = 1","T","GR","0.9",0.9533,0.0533
"10136","ALD","N = 100","I = 0.1","R = 1","T","GR","0.95",0.9661,0.0161
"10137","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","ML","0.05",0.3503,0.3003
"10138","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","ML","0.1",0.3722,0.2722
"10139","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","ML","0.25",0.4081,0.1581
"10140","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","ML","0.5",0.4646,-0.0354
"10141","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","ML","0.75",0.6088,-0.1412
"10142","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","ML","0.9",0.6858,-0.2142
"10143","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","ML","0.95",0.7124,-0.2376
"10144","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","PM","0.05",0.0585,0.0085
"10145","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","PM","0.1",0.0915,-0.0085
"10146","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","PM","0.25",0.1761,-0.0739
"10147","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","PM","0.5",0.344,-0.156
"10148","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","PM","0.75",0.8358,0.0858
"10149","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","PM","0.9",0.9576,0.0576
"10150","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","PM","0.95",0.9774,0.0274
"10151","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","CB","0.05",0.2173,0.1673
"10152","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","CB","0.1",0.2524,0.1524
"10153","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","CB","0.25",0.3242,0.0742
"10154","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","CB","0.5",0.4198,-0.0802
"10155","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","CB","0.75",0.6922,-0.0578
"10156","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","CB","0.9",0.8144,-0.0856
"10157","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","CB","0.95",0.8485,-0.1015
"10158","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","GR","0.05",0.2053,0.1553
"10159","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","GR","0.1",0.2391,0.1391
"10160","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","GR","0.25",0.3087,0.0587
"10161","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","GR","0.5",0.4129,-0.0871
"10162","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","GR","0.75",0.6986,-0.0514
"10163","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","GR","0.9",0.8212,-0.0788
"10164","ALD","N = 100","I = 0.1","R = 1","DP-diffuse","GR","0.95",0.8577,-0.0923
"10165","ALD","N = 100","I = 0.1","R = 1","DP-Inform","ML","0.05",0.3503,0.3003
"10166","ALD","N = 100","I = 0.1","R = 1","DP-Inform","ML","0.1",0.3722,0.2722
"10167","ALD","N = 100","I = 0.1","R = 1","DP-Inform","ML","0.25",0.4081,0.1581
"10168","ALD","N = 100","I = 0.1","R = 1","DP-Inform","ML","0.5",0.4646,-0.0354
"10169","ALD","N = 100","I = 0.1","R = 1","DP-Inform","ML","0.75",0.6088,-0.1412
"10170","ALD","N = 100","I = 0.1","R = 1","DP-Inform","ML","0.9",0.6858,-0.2142
"10171","ALD","N = 100","I = 0.1","R = 1","DP-Inform","ML","0.95",0.7124,-0.2376
"10172","ALD","N = 100","I = 0.1","R = 1","DP-Inform","PM","0.05",0.0038,-0.0462
"10173","ALD","N = 100","I = 0.1","R = 1","DP-Inform","PM","0.1",0.0077,-0.0923
"10174","ALD","N = 100","I = 0.1","R = 1","DP-Inform","PM","0.25",0.0298,-0.2202
"10175","ALD","N = 100","I = 0.1","R = 1","DP-Inform","PM","0.5",0.2002,-0.2998
"10176","ALD","N = 100","I = 0.1","R = 1","DP-Inform","PM","0.75",0.9674,0.2174
"10177","ALD","N = 100","I = 0.1","R = 1","DP-Inform","PM","0.9",0.9945,0.0945
"10178","ALD","N = 100","I = 0.1","R = 1","DP-Inform","PM","0.95",0.9975,0.0475
"10179","ALD","N = 100","I = 0.1","R = 1","DP-Inform","CB","0.05",0.0761,0.0261
"10180","ALD","N = 100","I = 0.1","R = 1","DP-Inform","CB","0.1",0.1066,0.0066
"10181","ALD","N = 100","I = 0.1","R = 1","DP-Inform","CB","0.25",0.1887,-0.0613
"10182","ALD","N = 100","I = 0.1","R = 1","DP-Inform","CB","0.5",0.3595,-0.1405
"10183","ALD","N = 100","I = 0.1","R = 1","DP-Inform","CB","0.75",0.8322,0.0822
"10184","ALD","N = 100","I = 0.1","R = 1","DP-Inform","CB","0.9",0.9397,0.0397
"10185","ALD","N = 100","I = 0.1","R = 1","DP-Inform","CB","0.95",0.9599,0.0099
"10186","ALD","N = 100","I = 0.1","R = 1","DP-Inform","GR","0.05",0.067,0.017
"10187","ALD","N = 100","I = 0.1","R = 1","DP-Inform","GR","0.1",0.0886,-0.0114
"10188","ALD","N = 100","I = 0.1","R = 1","DP-Inform","GR","0.25",0.1515,-0.0985
"10189","ALD","N = 100","I = 0.1","R = 1","DP-Inform","GR","0.5",0.3203,-0.1797
"10190","ALD","N = 100","I = 0.1","R = 1","DP-Inform","GR","0.75",0.8672,0.1172
"10191","ALD","N = 100","I = 0.1","R = 1","DP-Inform","GR","0.9",0.945299999999999,0.0453
"10192","ALD","N = 100","I = 0.1","R = 1","DP-Inform","GR","0.95",0.9599,0.0099
"10193","ALD","N = 100","I = 0.1","R = 5","Gaussian","ML","0.05",0.3444,0.2944
"10194","ALD","N = 100","I = 0.1","R = 5","Gaussian","ML","0.1",0.3676,0.2676
"10195","ALD","N = 100","I = 0.1","R = 5","Gaussian","ML","0.25",0.4093,0.1593
"10196","ALD","N = 100","I = 0.1","R = 5","Gaussian","ML","0.5",0.4664,-0.0336
"10197","ALD","N = 100","I = 0.1","R = 5","Gaussian","ML","0.75",0.6238,-0.1262
"10198","ALD","N = 100","I = 0.1","R = 5","Gaussian","ML","0.9",0.7003,-0.1997
"10199","ALD","N = 100","I = 0.1","R = 5","Gaussian","ML","0.95",0.728,-0.222
"10200","ALD","N = 100","I = 0.1","R = 5","Gaussian","PM","0.05",0.0077,-0.0423
"10201","ALD","N = 100","I = 0.1","R = 5","Gaussian","PM","0.1",0.0147,-0.0853
"10202","ALD","N = 100","I = 0.1","R = 5","Gaussian","PM","0.25",0.036,-0.214
"10203","ALD","N = 100","I = 0.1","R = 5","Gaussian","PM","0.5",0.2452,-0.2548
"10204","ALD","N = 100","I = 0.1","R = 5","Gaussian","PM","0.75",0.974,0.224
"10205","ALD","N = 100","I = 0.1","R = 5","Gaussian","PM","0.9",0.9935,0.0935
"10206","ALD","N = 100","I = 0.1","R = 5","Gaussian","PM","0.95",0.9955,0.0455
"10207","ALD","N = 100","I = 0.1","R = 5","Gaussian","CB","0.05",0.0676,0.0176
"10208","ALD","N = 100","I = 0.1","R = 5","Gaussian","CB","0.1",0.0921,-0.0079
"10209","ALD","N = 100","I = 0.1","R = 5","Gaussian","CB","0.25",0.1612,-0.0888
"10210","ALD","N = 100","I = 0.1","R = 5","Gaussian","CB","0.5",0.3447,-0.1553
"10211","ALD","N = 100","I = 0.1","R = 5","Gaussian","CB","0.75",0.8779,0.1279
"10212","ALD","N = 100","I = 0.1","R = 5","Gaussian","CB","0.9",0.9535,0.0535
"10213","ALD","N = 100","I = 0.1","R = 5","Gaussian","CB","0.95",0.968,0.018
"10214","ALD","N = 100","I = 0.1","R = 5","Gaussian","GR","0.05",0.0705,0.0205
"10215","ALD","N = 100","I = 0.1","R = 5","Gaussian","GR","0.1",0.0919,-0.0081
"10216","ALD","N = 100","I = 0.1","R = 5","Gaussian","GR","0.25",0.1504,-0.0996
"10217","ALD","N = 100","I = 0.1","R = 5","Gaussian","GR","0.5",0.3296,-0.1704
"10218","ALD","N = 100","I = 0.1","R = 5","Gaussian","GR","0.75",0.8801,0.1301
"10219","ALD","N = 100","I = 0.1","R = 5","Gaussian","GR","0.9",0.9509,0.0509
"10220","ALD","N = 100","I = 0.1","R = 5","Gaussian","GR","0.95",0.9638,0.0138
"10221","ALD","N = 100","I = 0.1","R = 5","T","ML","0.05",0.3444,0.2944
"10222","ALD","N = 100","I = 0.1","R = 5","T","ML","0.1",0.3676,0.2676
"10223","ALD","N = 100","I = 0.1","R = 5","T","ML","0.25",0.4093,0.1593
"10224","ALD","N = 100","I = 0.1","R = 5","T","ML","0.5",0.4664,-0.0336
"10225","ALD","N = 100","I = 0.1","R = 5","T","ML","0.75",0.6238,-0.1262
"10226","ALD","N = 100","I = 0.1","R = 5","T","ML","0.9",0.7003,-0.1997
"10227","ALD","N = 100","I = 0.1","R = 5","T","ML","0.95",0.728,-0.222
"10228","ALD","N = 100","I = 0.1","R = 5","T","PM","0.05",0.0074,-0.0426
"10229","ALD","N = 100","I = 0.1","R = 5","T","PM","0.1",0.0122,-0.0878
"10230","ALD","N = 100","I = 0.1","R = 5","T","PM","0.25",0.0314,-0.2186
"10231","ALD","N = 100","I = 0.1","R = 5","T","PM","0.5",0.2393,-0.2607
"10232","ALD","N = 100","I = 0.1","R = 5","T","PM","0.75",0.9754,0.2254
"10233","ALD","N = 100","I = 0.1","R = 5","T","PM","0.9",0.9936,0.0936
"10234","ALD","N = 100","I = 0.1","R = 5","T","PM","0.95",0.9956,0.0456
"10235","ALD","N = 100","I = 0.1","R = 5","T","CB","0.05",0.0612,0.0112
"10236","ALD","N = 100","I = 0.1","R = 5","T","CB","0.1",0.0836,-0.0164
"10237","ALD","N = 100","I = 0.1","R = 5","T","CB","0.25",0.1569,-0.0931
"10238","ALD","N = 100","I = 0.1","R = 5","T","CB","0.5",0.3482,-0.1518
"10239","ALD","N = 100","I = 0.1","R = 5","T","CB","0.75",0.8859,0.1359
"10240","ALD","N = 100","I = 0.1","R = 5","T","CB","0.9",0.9571,0.0571
"10241","ALD","N = 100","I = 0.1","R = 5","T","CB","0.95",0.9698,0.0198
"10242","ALD","N = 100","I = 0.1","R = 5","T","GR","0.05",0.0642,0.0142
"10243","ALD","N = 100","I = 0.1","R = 5","T","GR","0.1",0.0837,-0.0163
"10244","ALD","N = 100","I = 0.1","R = 5","T","GR","0.25",0.1414,-0.1086
"10245","ALD","N = 100","I = 0.1","R = 5","T","GR","0.5",0.3296,-0.1704
"10246","ALD","N = 100","I = 0.1","R = 5","T","GR","0.75",0.8881,0.1381
"10247","ALD","N = 100","I = 0.1","R = 5","T","GR","0.9",0.954199999999999,0.0542
"10248","ALD","N = 100","I = 0.1","R = 5","T","GR","0.95",0.9667,0.0167
"10249","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","ML","0.05",0.3444,0.2944
"10250","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","ML","0.1",0.3676,0.2676
"10251","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","ML","0.25",0.4093,0.1593
"10252","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","ML","0.5",0.4664,-0.0336
"10253","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","ML","0.75",0.6238,-0.1262
"10254","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","ML","0.9",0.7003,-0.1997
"10255","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","ML","0.95",0.728,-0.222
"10256","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","PM","0.05",0.0511,0.0011
"10257","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","PM","0.1",0.0901999999999999,-0.0098
"10258","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","PM","0.25",0.1954,-0.0546
"10259","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","PM","0.5",0.3821,-0.1179
"10260","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","PM","0.75",0.8768,0.1268
"10261","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","PM","0.9",0.9723,0.0723
"10262","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","PM","0.95",0.9856,0.0356
"10263","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","CB","0.05",0.2043,0.1543
"10264","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","CB","0.1",0.2433,0.1433
"10265","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","CB","0.25",0.3154,0.0654
"10266","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","CB","0.5",0.4344,-0.0656
"10267","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","CB","0.75",0.7462,-0.0038
"10268","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","CB","0.9",0.866,-0.034
"10269","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","CB","0.95",0.895400000000001,-0.0546
"10270","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","GR","0.05",0.2,0.15
"10271","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","GR","0.1",0.2372,0.1372
"10272","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","GR","0.25",0.3136,0.0636
"10273","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","GR","0.5",0.43,-0.07
"10274","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","GR","0.75",0.7404,-0.0096
"10275","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","GR","0.9",0.8587,-0.0413
"10276","ALD","N = 100","I = 0.1","R = 5","DP-diffuse","GR","0.95",0.8906,-0.0594
"10277","ALD","N = 100","I = 0.1","R = 5","DP-Inform","ML","0.05",0.3444,0.2944
"10278","ALD","N = 100","I = 0.1","R = 5","DP-Inform","ML","0.1",0.3676,0.2676
"10279","ALD","N = 100","I = 0.1","R = 5","DP-Inform","ML","0.25",0.4093,0.1593
"10280","ALD","N = 100","I = 0.1","R = 5","DP-Inform","ML","0.5",0.4664,-0.0336
"10281","ALD","N = 100","I = 0.1","R = 5","DP-Inform","ML","0.75",0.6238,-0.1262
"10282","ALD","N = 100","I = 0.1","R = 5","DP-Inform","ML","0.9",0.7003,-0.1997
"10283","ALD","N = 100","I = 0.1","R = 5","DP-Inform","ML","0.95",0.728,-0.222
"10284","ALD","N = 100","I = 0.1","R = 5","DP-Inform","PM","0.05",0.003,-0.047
"10285","ALD","N = 100","I = 0.1","R = 5","DP-Inform","PM","0.1",0.0058,-0.0942
"10286","ALD","N = 100","I = 0.1","R = 5","DP-Inform","PM","0.25",0.0277,-0.2223
"10287","ALD","N = 100","I = 0.1","R = 5","DP-Inform","PM","0.5",0.2545,-0.2455
"10288","ALD","N = 100","I = 0.1","R = 5","DP-Inform","PM","0.75",0.9757,0.2257
"10289","ALD","N = 100","I = 0.1","R = 5","DP-Inform","PM","0.9",0.992,0.092
"10290","ALD","N = 100","I = 0.1","R = 5","DP-Inform","PM","0.95",0.9943,0.0443
"10291","ALD","N = 100","I = 0.1","R = 5","DP-Inform","CB","0.05",0.0617,0.0117
"10292","ALD","N = 100","I = 0.1","R = 5","DP-Inform","CB","0.1",0.0893,-0.0107
"10293","ALD","N = 100","I = 0.1","R = 5","DP-Inform","CB","0.25",0.1774,-0.0726
"10294","ALD","N = 100","I = 0.1","R = 5","DP-Inform","CB","0.5",0.3726,-0.1274
"10295","ALD","N = 100","I = 0.1","R = 5","DP-Inform","CB","0.75",0.8805,0.1305
"10296","ALD","N = 100","I = 0.1","R = 5","DP-Inform","CB","0.9",0.9534,0.0534
"10297","ALD","N = 100","I = 0.1","R = 5","DP-Inform","CB","0.95",0.9656,0.0156
"10298","ALD","N = 100","I = 0.1","R = 5","DP-Inform","GR","0.05",0.0621,0.0121
"10299","ALD","N = 100","I = 0.1","R = 5","DP-Inform","GR","0.1",0.0881,-0.0119
"10300","ALD","N = 100","I = 0.1","R = 5","DP-Inform","GR","0.25",0.162,-0.088
"10301","ALD","N = 100","I = 0.1","R = 5","DP-Inform","GR","0.5",0.3581,-0.1419
"10302","ALD","N = 100","I = 0.1","R = 5","DP-Inform","GR","0.75",0.8821,0.1321
"10303","ALD","N = 100","I = 0.1","R = 5","DP-Inform","GR","0.9",0.9489,0.0489
